,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
1668,"DDD-p,p'",50-29-3,Balbc_3T3,20,96,1.27E-06,4.77E-09,0.000146417,3.25E-05,N,
1669,"DDT-o,p'",789-02-6,Balbc_3T3,20,96,1.25E-06,1.28E-08,0.000146487,8.72E-05,N,
1670,"DDT-p,p'",72-54-8,Balbc_3T3,20,96,1.09E-06,4.38E-08,0.000146592,0.00029888,N,
1671,Diazinon,333-41-5,Balbc_3T3,20,96,5.20E-07,1.53E-05,0.00014829,0.103233538,N,
1672,Dicofol,115-32-2,Balbc_3T3,20,96,1.12E-06,9.13E-07,0.000146967,0.00621385,N,
1673,Dieldrin,60-57-1,Balbc_3T3,20,96,1.17E-06,6.95E-07,0.000146924,0.004733698,N,
1674,Disulfoton,298-04-4,Balbc_3T3,20,96,5.56E-07,1.02E-05,0.000147973,0.069100513,N,
1675,Endosulfan I,115-29-7,Balbc_3T3,20,96,7.08E-07,1.48E-05,0.000148241,0.099527009,N,
1676,Endrin,72-20-8,Balbc_3T3,20,96,1.22E-06,2.97E-07,0.000146805,0.002024829,N,
1677,Ethion,563-12-2,Balbc_3T3,20,96,1.17E-06,7.97E-07,0.000146946,0.005424216,N,
1678,Heptachlor,76-44-8,Balbc_3T3,20,96,1.27E-06,4.63E-08,0.000146597,0.000316034,N,
1679,Heptachlor epoxide B,1024-57-3,Balbc_3T3,20,96,1.17E-06,1.02E-06,0.000146984,0.006926181,N,
1680,Lindane,58-89-9,Balbc_3T3,20,96,4.59E-07,1.80E-05,0.00014842,0.121154644,N,
1681,"Methoxychlor-o,p'",72-43-5,Balbc_3T3,20,96,1.06E-06,7.76E-07,0.000146941,0.005278597,N,
1682,Parathion,56-38-2,Balbc_3T3,20,96,5.07E-07,1.48E-05,0.00014826,0.099527009,N,
1683,Trifluralin,1582-09-8,Balbc_3T3,20,96,1.06E-06,3.81E-07,0.000146836,0.002593062,N,
1684,Cisapride,81098-60-4,Balbc_3T3,20,96,5.84E-07,2.62E-05,0.000148747,0.176322564,B,7.8
1685,Citalopram hydrobromide,59729-33-8,Balbc_3T3,20,96,2.92E-07,3.94E-05,0.000149092,0.263949626,N,
1686,Dofetilide,115256-11-6,Balbc_3T3,20,96,1.15E-07,9.27E-05,0.000149739,0.619245497,B,8.4
1687,Moxifloxacin hydrochloride,186826-86-8,Balbc_3T3,20,96,3.59E-08,0.000131856,0.000149911,0.879566332,A,6
1688,N-acetylpro-cainamide,32795-44-1,Balbc_3T3,20,96,2.57E-08,0.000130751,0.000149907,0.872210383,B,9.2
1689,Quinidine sulfate,50-54-4,Balbc_3T3,20,96,3.02E-07,3.80E-05,0.00014907,0.255042285,B,9.3
1690,Sematilide,101526-83-4,Balbc_3T3,20,96,2.74E-08,0.000132486,0.000149913,0.883756487,B,9.1
1691,Sotalol hydrochloride,959-24-0,Balbc_3T3,20,96,2.24E-08,0.000133008,0.000149918,0.887208299,B,9
1692,Mifepristone,84371-65-3,Balbc_3T3,20,96,1.27E-06,1.35E-06,0.000147032,0.009151215,N,
1693,Perfluorobutanesulfonic_acid,375-73-5,Balbc_3T3,20,96,3.62E-08,0.000122309,0.000149879,0.816049617,A,-2.9
1694,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,Balbc_3T3,20,96,5.08E-08,0.000113389,0.000149845,0.756710176,A,1.4
1695,Perfluorononanoic_acid,375-95-1,Balbc_3T3,20,96,1.58E-06,5.04E-08,0.000146606,0.000343617,A,0.1
1696,Perfluorohexanoic_acid,307-24-4,Balbc_3T3,20,96,7.19E-07,7.03E-06,0.000147712,0.047567001,A,0.1
1697,Perfluorobutanoic_acid,375-22-4,Balbc_3T3,20,96,3.18E-08,0.000114647,0.000149535,0.766684946,A,0.1
1698,Perfluorooctanoic_acid,335-67-1,Balbc_3T3,20,96,9.06E-07,8.15E-06,0.000147813,0.05517004,A,0.1
1699,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,Balbc_3T3,20,96,2.90E-07,5.15E-05,0.000149324,0.344576252,A,1.4
1700,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,Balbc_3T3,20,96,1.19E-06,7.33E-06,0.00014774,0.049644675,A,1.4
1701,Perfluoroundecanoic_acid,2058-94-8,Balbc_3T3,20,96,1.90E-06,7.04E-08,0.000146639,0.000480011,A,0.1
1702,Perfluorooctanesulfonic_acid,1763-23-1,Balbc_3T3,20,96,1.68E-06,7.04E-08,0.000146639,0.000480011,A,-2.9
1703,Perfluoroheptanoic_acid,375-85-9,Balbc_3T3,20,96,4.76E-07,2.46E-05,0.000148693,0.165766376,A,0.1
1704,Perfluoropentanoic_acid,2706-90-3,Balbc_3T3,20,96,7.75E-08,8.77E-05,0.000149706,0.585841865,A,0.1
1705,Perfluorohexanesulfonic_acid,355-46-4,Balbc_3T3,20,96,1.93E-07,6.61E-05,0.000149517,0.441907238,A,-2.9
1706,Perfluorodecanoic_acid,335-76-2,Balbc_3T3,20,96,1.79E-06,2.00E-08,0.000146523,0.000136577,A,0.1
1707,cyclosporine A,59865-13-3,Balbc_3T3,20,96,7.63E-07,5.42E-05,0.000149366,0.362973884,N,
1708,chlorpromazine,50-53-3,Balbc_3T3,20,96,1.02E-06,3.14E-07,0.000146812,0.002139356,B,9.4
1709,PBDE 47,5436-43-1,Balbc_3T3,20,96,1.73E-06,6.32E-09,0.000146436,4.31E-05,N,
1710,PBDE 99,60348-60-9,Balbc_3T3,20,96,2.06E-06,1.49E-09,0.000146349,1.02E-05,N,
1711,PBDE 153,68631-49-2,Balbc_3T3,20,96,2.40E-06,2.88E-10,0.000146274,1.97E-06,N,
1712,amiodarone,1951-25-3,Balbc_3T3,20,96,2.38E-06,7.36E-10,0.000146314,5.03E-06,B,9
1713,Azathioprine,446-86-6,Balbc_3T3,20,96,2.27E-08,0.000133018,0.000149918,0.887272018,A,8.2
1714,Benzocaine,94-09-7,Balbc_3T3,20,96,2.84E-08,0.000109436,0.000149828,0.730411171,N,
1715,Butylated hydroxyanisole,25013-16-5,Balbc_3T3,20,96,NA,NA,NA,NA,N,
1716,Cetirizine dihydrochloride,83881-52-1,Balbc_3T3,20,96,3.24E-08,0.000132926,0.000149917,0.886669083,A,4.7
1717,Cyclamate,139-05-9,Balbc_3T3,20,96,1.46E-08,0.000133038,0.000149918,0.887403259,B,17.6
1718,Cyclophosphamide,6055-19-2,Balbc_3T3,20,96,2.17E-08,0.000132925,0.000149909,0.886707241,B,6.1
1719,Cypermethrin,67375-30-8,Balbc_3T3,20,96,1.47E-06,1.08E-08,0.000146474,7.37E-05,N,
1720,DEET,134-62-3,Balbc_3T3,20,96,4.73E-08,9.49E-05,0.000149752,0.633606642,N,
1721,Dexamethasone,50-02-2,Balbc_3T3,20,96,7.21E-08,0.000106924,0.000149816,0.713702595,N,
1722,Digoxin,20830-75-5,Balbc_3T3,20,96,7.69E-08,0.00012889,0.000149901,0.859831251,N,
1723,Fenazaquin,120928-09-8,Balbc_3T3,20,96,9.88E-07,2.38E-07,0.000146777,0.001624377,N,
1724,Fenbuconazole,114369-43-6,Balbc_3T3,20,96,3.14E-07,3.79E-05,0.000149059,0.254061078,N,
1725,Fluazinam,79622-59-6,Balbc_3T3,20,96,9.35E-07,1.04E-05,0.00014799,0.070494658,N,
1726,Furosemide,54-31-9,Balbc_3T3,20,96,6.87E-08,0.000102053,0.000149792,0.681298572,A,3
1727,Glybenclamide,10238-21-8,Balbc_3T3,20,96,1.46E-06,1.45E-06,0.000147045,0.009842255,A,5
1728,HC Red 3,2871-01-4,Balbc_3T3,20,96,1.62E-08,0.000133016,0.000149917,0.887259469,N,
1729,Hydralazine hydrochloride,304-20-1,Balbc_3T3,20,96,1.34E-08,0.000132923,0.000149916,0.886649246,B,6
1730,Ketoconazole,65277-42-1,Balbc_3T3,20,96,1.33E-06,5.04E-06,0.000147504,0.034195611,B,6.6
1731,Metformin,1115-70-4,Balbc_3T3,20,96,1.05E-08,0.00013304,0.000149918,0.887418057,B,9.6
1732,Metoclopramide,364-62-5,Balbc_3T3,20,96,1.29E-07,7.12E-05,0.00014957,0.475930703,B,9
1733,Nitrofurantoin,67-20-9,Balbc_3T3,20,96,1.95E-08,0.000133036,0.000149918,0.887393643,A,7.3
1734,Oxytetracycline hydrochloride,2058-46-0,Balbc_3T3,20,96,3.76E-08,0.000133042,0.000149918,0.887429846,A,4.5
1735,Panthenol,16485-10-2 ,Balbc_3T3,20,96,1.68E-08,0.00013304,0.000149918,0.887418926,N,
1736,Paracetamol,103-90-2,Balbc_3T3,20,96,1.25E-08,0.000132982,0.000149917,0.887034332,N,
1737,Topiramate,97240-79-4,Balbc_3T3,20,96,2.77E-08,0.000133042,0.000149918,0.887428636,A,9.2
1738,Trimellitic anhydride,552-30-7,Balbc_3T3,20,96,2.24E-08,0.000123512,0.000149884,0.824050563,A,3.3
1739,Verapamil hydrochloride,152-11-4,Balbc_3T3,20,96,1.21E-06,3.74E-06,0.000147336,0.025369281,B,9.2
1740,Warfarin,129-06-6,Balbc_3T3,20,96,1.11E-07,7.90E-05,0.000149641,0.528184961,N,
1741,Caffeine,58-08-2,FishRtgut,20,96,4.19E-09,0.00013307,0.000149967,0.887327607,N,
1742,Lamotrigine,84057-84-1,FishRtgut,20,96,1.49E-08,7.42E-05,0.000149942,0.49472479,B,6.6
1743,Diclofenac,15307-79-6,FishRtgut,20,96,6.45E-09,0.000132985,0.000149978,0.886697887,B,17.6
1744,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgut,20,96,1.72E-08,6.06E-05,0.000149922,0.404102298,A,2.7
1745,(S)-Naproxen,22204-53-1,FishRtgut,20,96,2.85E-08,4.06E-05,0.000149876,0.270634059,A,4.4
1746,Ibuprofen,15687-27-1,FishRtgut,20,96,4.72E-08,1.78E-05,0.000149771,0.119062122,A,5.4
1747,Torasemide,56211-40-6,FishRtgut,20,96,5.43E-08,3.15E-05,0.000149844,0.210316875,A,4
1748,Warfarin,81-81-2,FishRtgut,20,96,2.10E-08,6.68E-05,0.000149932,0.445693395,A,4.5
1749,di-n-butylphthalate,84-74-2,FishRtgut,20,96,1.16E-07,2.80E-06,0.000149582,0.018704681,N,
1750,hexachlorophene,70-30-4,FishRtgut,20,96,2.24E-07,8.18E-10,0.000149449,5.48E-06,A,6.2
1751,hexamethylenetetramine,100-97-0,FishRtgut,20,96,3.02E-09,0.000133094,0.000149977,0.887427222,B,6.4
1752,Malathion,121-75-5,FishRtgut,20,96,1.53E-08,8.57E-05,0.000149954,0.571697585,N,
1753,pentachlorophenol,87-86-5,FishRtgut,20,96,1.21E-07,7.08E-07,0.000149544,0.004733698,A,5
1754,"2,2,2-trichloroethanol",115-20-8,FishRtgut,20,96,3.66E-09,0.00012471,0.000149935,0.831762457,N,
1755,diethylphthalate,84-66-2,FishRtgut,20,96,1.12E-08,8.14E-05,0.00014995,0.542850761,N,
1756,4-chlorophenol,106-48-9,FishRtgut,20,96,6.13E-09,8.41E-05,0.000149949,0.56096241,N,
1757,permethrin,52645-53-1,FishRtgut,20,96,2.04E-07,1.54E-08,0.000149478,0.000103174,N,
1758,Aniline,62-53-3,FishRtgut,20,96,2.05E-09,0.000132898,0.000149963,0.886203586,N,
1759,4-fluoroaniline,371-40-4,FishRtgut,20,96,2.51E-09,0.000131481,0.000149973,0.876699035,N,
1760,"2,4,6-trichlorophenol",88-06-2,FishRtgut,20,96,4.35E-08,1.91E-05,0.000149778,0.12758534,A,6.8
1761,Allyl alcohol,107-18-6,FishRtgut,20,96,1.25E-09,0.000133035,0.000149942,0.887241175,N,
1762,N-methylaniline,100-61-8,FishRtgut,20,96,2.90E-09,0.000117094,0.000149916,0.781064919,N,
1763,"3,4-dichloroaniline",95-76-1,FishRtgut,20,96,1.09E-08,6.74E-05,0.000149932,0.449479008,N,
1764,4-decylaniline,37529-30-9,FishRtgut,20,96,1.20E-07,2.55E-08,0.000149484,0.000170883,N,
1765,naphthalene,91-20-3,FishRtgut,20,96,1.83E-08,3.45E-05,0.000149021,0.231672902,N,
1766,"1,2,4-trichlorobenzene",120-82-1,FishRtgut,20,96,5.19E-08,1.09E-05,0.00014886,0.073349435,N,
1767,"1,2-dichlorobenzene",95-50-1,FishRtgut,20,96,2.40E-08,2.83E-05,0.000146838,0.192892299,N,
1768,dichloromethane,75-09-2,FishRtgut,20,96,1.71E-09,0.000111971,0.00012998,0.861443587,N,
1769,tetrachloroethylene,127-18-4,FishRtgut,20,96,2.24E-08,2.53E-05,0.000125324,0.201499988,N,
1770,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgut,20,96,5.05E-09,2.63E-05,8.52E-05,0.308593137,N,
1771,Eugenol F,97-53-0,FishRtgut,20,96,6.93E-09,9.05E-05,0.000149957,0.60322705,N,
1772,Methyl-antranilate,134-20-3,FishRtgut,20,96,4.65E-09,0.000108715,0.000149969,0.724918594,N,
1773,Lilyfore,285977-85-7,FishRtgut,20,96,2.35E-08,3.76E-05,0.000149865,0.250802916,N,
1774,Damascone beta,23726-91-2,FishRtgut,20,96,6.80E-08,5.85E-06,0.000149542,0.039097461,N,
1775,Veloutone,14595-54-1,FishRtgut,20,96,1.04E-07,4.57E-07,0.00014953,0.00305688,N,
1776,Verdox,82356-51-2,FishRtgut,20,96,NA,NA,NA,NA,N,
1777,Nirvanol,1506-02-1,FishRtgut,20,96,NA,NA,NA,NA,N,
1778,Cetalox,3738-00-9,FishRtgut,20,96,1.12E-07,3.29E-07,0.000149502,0.002199002,N,
1779,Tonalide,21145-77-7,FishRtgut,20,96,1.26E-07,1.44E-07,0.000149511,0.000960873,N,
1780,"2,4-Dinitrophenol",51-28-5,FishRtgut,20,96,5.02E-09,0.000116786,0.000149972,0.778716598,A,4.1
1781,Aldrin,309-00-2,FishRtgut,20,96,1.91E-07,1.54E-08,0.000149478,0.000103174,N,
1782,Azinphos-methyl,86-50-0,FishRtgut,20,96,2.29E-08,6.40E-05,0.000149927,0.426764992,N,
1783,Chlorpyrifos,2921-88-2,FishRtgut,20,96,1.56E-07,1.09E-06,0.000149555,0.007311902,N,
1784,"DDD-p,p'",50-29-3,FishRtgut,20,96,1.90E-07,4.86E-09,0.000149465,3.25E-05,N,
1785,"DDT-o,p'",789-02-6,FishRtgut,20,96,1.86E-07,1.30E-08,0.000149476,8.72E-05,N,
1786,"DDT-p,p'",72-54-8,FishRtgut,20,96,1.62E-07,4.47E-08,0.000149492,0.00029888,N,
1787,Diazinon,333-41-5,FishRtgut,20,96,7.51E-08,1.55E-05,0.000149753,0.103233538,N,
1788,Dicofol,115-32-2,FishRtgut,20,96,1.66E-07,9.29E-07,0.000149551,0.00621385,N,
1789,Dieldrin,60-57-1,FishRtgut,20,96,1.74E-07,7.08E-07,0.000149544,0.004733698,N,
1790,Disulfoton,298-04-4,FishRtgut,20,96,8.08E-08,1.03E-05,0.000149703,0.069100513,N,
1791,Endosulfan I,115-29-7,FishRtgut,20,96,1.02E-07,1.49E-05,0.000149729,0.099527009,N,
1792,Endrin,72-20-8,FishRtgut,20,96,1.81E-07,3.03E-07,0.000149525,0.002024829,N,
1793,Ethion,563-12-2,FishRtgut,20,96,1.74E-07,8.11E-07,0.000149547,0.005424216,N,
1794,Heptachlor,76-44-8,FishRtgut,20,96,1.89E-07,4.72E-08,0.000149492,0.000316034,N,
1795,Heptachlor epoxide B,1024-57-3,FishRtgut,20,96,1.74E-07,1.04E-06,0.000149552,0.006926181,N,
1796,Lindane,58-89-9,FishRtgut,20,96,6.59E-08,1.81E-05,0.00014977,0.121154644,N,
1797,"Methoxychlor-o,p'",72-43-5,FishRtgut,20,96,1.57E-07,7.89E-07,0.000149547,0.005278597,N,
1798,Parathion,56-38-2,FishRtgut,20,96,7.32E-08,1.49E-05,0.000149748,0.099527009,N,
1799,Trifluralin,1582-09-8,FishRtgut,20,96,1.57E-07,3.88E-07,0.000149528,0.002593062,N,
1800,Cisapride,81098-60-4,FishRtgut,20,96,8.32E-08,2.64E-05,0.000149822,0.176322564,B,7.8
1801,Citalopram hydrobromide,59729-33-8,FishRtgut,20,96,4.12E-08,3.96E-05,0.000149864,0.263949626,N,
1802,Dofetilide,115256-11-6,FishRtgut,20,96,1.78E-08,9.29E-05,0.00014996,0.619245497,B,8.4
1803,Moxifloxacin hydrochloride,186826-86-8,FishRtgut,20,96,9.03E-09,0.000131915,0.000149978,0.879566332,A,6
1804,N-acetylpro-cainamide,32795-44-1,FishRtgut,20,96,6.32E-09,0.000130812,0.000149977,0.872210383,B,9.2
1805,Quinidine sulfate,50-54-4,FishRtgut,20,96,4.26E-08,3.82E-05,0.000149869,0.255042285,B,9.3
1806,Sematilide,101526-83-4,FishRtgut,20,96,7.00E-09,0.000132544,0.000149978,0.883756487,B,9.1
1807,Sotalol hydrochloride,959-24-0,FishRtgut,20,96,5.89E-09,0.000133062,0.000149978,0.887208299,B,9
1808,Mifepristone,84371-65-3,FishRtgut,20,96,1.89E-07,1.37E-06,0.000149561,0.009151215,N,
1809,Perfluorobutanesulfonic_acid,375-73-5,FishRtgut,20,96,7.58E-09,0.000122387,0.000149975,0.816049617,A,-2.9
1810,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,FishRtgut,20,96,9.38E-09,0.000113485,0.000149971,0.756710176,A,1.4
1811,Perfluorononanoic_acid,375-95-1,FishRtgut,20,96,2.35E-07,5.14E-08,0.000149494,0.000343617,A,0.1
1812,Perfluorohexanoic_acid,307-24-4,FishRtgut,20,96,1.05E-07,7.12E-06,0.000149665,0.047567001,A,0.1
1813,Perfluorobutanoic_acid,375-22-4,FishRtgut,20,96,5.97E-09,0.000114739,0.000149656,0.766684946,A,0.1
1814,Perfluorooctanoic_acid,335-67-1,FishRtgut,20,96,1.32E-07,8.26E-06,0.000149681,0.05517004,A,0.1
1815,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,FishRtgut,20,96,4.08E-08,5.17E-05,0.000149905,0.344576252,A,1.4
1816,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,FishRtgut,20,96,1.74E-07,7.43E-06,0.00014967,0.049644675,A,1.4
1817,Perfluoroundecanoic_acid,2058-94-8,FishRtgut,20,96,2.82E-07,7.18E-08,0.0001495,0.000480011,A,0.1
1818,Perfluorooctanesulfonic_acid,1763-23-1,FishRtgut,20,96,2.50E-07,7.18E-08,0.0001495,0.000480011,A,-2.9
1819,Perfluoroheptanoic_acid,375-85-9,FishRtgut,20,96,6.79E-08,2.48E-05,0.000149814,0.165766376,A,0.1
1820,Perfluoropentanoic_acid,2706-90-3,FishRtgut,20,96,1.17E-08,8.79E-05,0.000149956,0.585841865,A,0.1
1821,Perfluorohexanesulfonic_acid,355-46-4,FishRtgut,20,96,2.75E-08,6.63E-05,0.000149931,0.441907238,A,-2.9
1822,Perfluorodecanoic_acid,335-76-2,FishRtgut,20,96,2.67E-07,2.04E-08,0.000149481,0.000136577,A,0.1
1823,cyclosporine A,59865-13-3,FishRtgut,20,96,1.08E-07,5.44E-05,0.000149911,0.362973884,N,
1824,chlorpromazine,50-53-3,FishRtgut,20,96,1.51E-07,3.20E-07,0.000149527,0.002139356,B,9.4
1825,PBDE 47,5436-43-1,FishRtgut,20,96,2.59E-07,6.45E-09,0.000149468,4.31E-05,N,
1826,PBDE 99,60348-60-9,FishRtgut,20,96,3.08E-07,1.53E-09,0.000149454,1.02E-05,N,
1827,PBDE 153,68631-49-2,FishRtgut,20,96,3.59E-07,2.94E-10,0.000149442,1.97E-06,N,
1828,amiodarone,1951-25-3,FishRtgut,20,96,3.56E-07,7.51E-10,0.000149449,5.03E-06,B,9
1829,Azathioprine,446-86-6,FishRtgut,20,96,5.99E-09,0.000133071,0.000149978,0.887272018,A,8.2
1830,Benzocaine,94-09-7,FishRtgut,20,96,5.02E-09,0.000109539,0.00014997,0.730411171,N,
1831,Butylated hydroxyanisole,25013-16-5,FishRtgut,20,96,NA,NA,NA,NA,N,
1832,Cetirizine dihydrochloride,83881-52-1,FishRtgut,20,96,8.48E-09,0.000132981,0.000149978,0.886669083,A,4.7
1833,Cyclamate,139-05-9,FishRtgut,20,96,3.87E-09,0.000133091,0.000149978,0.887403259,B,17.6
1834,Cyclophosphamide,6055-19-2,FishRtgut,20,96,5.69E-09,0.00013298,0.000149971,0.886707241,B,6.1
1835,Cypermethrin,67375-30-8,FishRtgut,20,96,2.19E-07,1.10E-08,0.000149474,7.37E-05,N,
1836,DEET,134-62-3,FishRtgut,20,96,7.42E-09,9.50E-05,0.00014996,0.633606642,N,
1837,Dexamethasone,50-02-2,FishRtgut,20,96,1.24E-08,0.000107033,0.000149968,0.713702595,N,
1838,Digoxin,20830-75-5,FishRtgut,20,96,1.82E-08,0.000128955,0.000149977,0.859831251,N,
1839,Fenazaquin,120928-09-8,FishRtgut,20,96,1.47E-07,2.43E-07,0.000149521,0.001624377,N,
1840,Fenbuconazole,114369-43-6,FishRtgut,20,96,4.44E-08,3.81E-05,0.00014986,0.254061078,N,
1841,Fluazinam,79622-59-6,FishRtgut,20,96,1.36E-07,1.06E-05,0.000149708,0.070494658,N,
1842,Furosemide,54-31-9,FishRtgut,20,96,1.13E-08,0.000102171,0.000149966,0.681298572,A,3
1843,Glybenclamide,10238-21-8,FishRtgut,20,96,2.16E-07,1.47E-06,0.000149563,0.009842255,A,5
1844,HC Red 3,2871-01-4,FishRtgut,20,96,4.26E-09,0.000133069,0.000149978,0.887259469,N,
1845,Hydralazine hydrochloride,304-20-1,FishRtgut,20,96,3.49E-09,0.000132978,0.000149978,0.886649246,B,6
1846,Ketoconazole,65277-42-1,FishRtgut,20,96,1.95E-07,5.12E-06,0.000149633,0.034195611,B,6.6
1847,Metformin,1115-70-4,FishRtgut,20,96,2.79E-09,0.000133094,0.000149978,0.887418057,B,9.6
1848,Metoclopramide,364-62-5,FishRtgut,20,96,1.85E-08,7.14E-05,0.000149938,0.475930703,B,9
1849,Nitrofurantoin,67-20-9,FishRtgut,20,96,5.14E-09,0.00013309,0.000149978,0.887393643,A,7.3
1850,Oxytetracycline hydrochloride,2058-46-0,FishRtgut,20,96,9.93E-09,0.000133095,0.000149978,0.887429846,A,4.5
1851,Panthenol,16485-10-2 ,FishRtgut,20,96,4.43E-09,0.000133094,0.000149978,0.887418926,N,
1852,Paracetamol,103-90-2,FishRtgut,20,96,3.28E-09,0.000133036,0.000149978,0.887034332,N,
1853,Topiramate,97240-79-4,FishRtgut,20,96,7.32E-09,0.000133095,0.000149978,0.887428636,A,9.2
1854,Trimellitic anhydride,552-30-7,FishRtgut,20,96,4.78E-09,0.000123587,0.000149975,0.824050563,A,3.3
1855,Verapamil hydrochloride,152-11-4,FishRtgut,20,96,1.78E-07,3.80E-06,0.000149607,0.025369281,B,9.2
1856,Warfarin,129-06-6,FishRtgut,20,96,1.62E-08,7.92E-05,0.000149947,0.528184961,N,
1857,Caffeine,58-08-2,FishRtgill,20,96,2.20E-09,0.000133079,0.000149977,0.887327607,N,
1858,Lamotrigine,84057-84-1,FishRtgill,20,96,7.83E-09,7.42E-05,0.000149969,0.49472479,B,6.6
1859,Diclofenac,15307-79-6,FishRtgill,20,96,3.39E-09,0.000132995,0.000149989,0.886697887,B,17.6
1860,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgill,20,96,9.04E-09,6.06E-05,0.000149959,0.404102298,A,2.7
1861,(S)-Naproxen,22204-53-1,FishRtgill,20,96,1.50E-08,4.06E-05,0.000149935,0.270634059,A,4.4
1862,Ibuprofen,15687-27-1,FishRtgill,20,96,2.48E-08,1.78E-05,0.00014988,0.119062122,A,5.4
1863,Torasemide,56211-40-6,FishRtgill,20,96,2.85E-08,3.15E-05,0.000149918,0.210316875,A,4
1864,Warfarin,81-81-2,FishRtgill,20,96,1.10E-08,6.68E-05,0.000149964,0.445693395,A,4.5
1865,di-n-butylphthalate,84-74-2,FishRtgill,20,96,6.12E-08,2.80E-06,0.00014978,0.018704681,N,
1866,hexachlorophene,70-30-4,FishRtgill,20,96,1.18E-07,8.20E-10,0.00014971,5.48E-06,A,6.2
1867,hexamethylenetetramine,100-97-0,FishRtgill,20,96,1.59E-09,0.000133103,0.000149988,0.887427222,B,6.4
1868,Malathion,121-75-5,FishRtgill,20,96,8.01E-09,8.57E-05,0.000149976,0.571697585,N,
1869,pentachlorophenol,87-86-5,FishRtgill,20,96,6.39E-08,7.09E-07,0.00014976,0.004733698,A,5
1870,"2,2,2-trichloroethanol",115-20-8,FishRtgill,20,96,1.92E-09,0.00012472,0.000149947,0.831762457,N,
1871,diethylphthalate,84-66-2,FishRtgill,20,96,5.87E-09,8.14E-05,0.000149973,0.542850761,N,
1872,4-chlorophenol,106-48-9,FishRtgill,20,96,3.22E-09,8.41E-05,0.000149972,0.56096241,N,
1873,permethrin,52645-53-1,FishRtgill,20,96,1.07E-07,1.54E-08,0.000149725,0.000103174,N,
1874,Aniline,62-53-3,FishRtgill,20,96,1.07E-09,0.000132907,0.000149974,0.886203586,N,
1875,4-fluoroaniline,371-40-4,FishRtgill,20,96,1.32E-09,0.000131491,0.000149984,0.876699035,N,
1876,"2,4,6-trichlorophenol",88-06-2,FishRtgill,20,96,2.28E-08,1.91E-05,0.000149883,0.12758534,A,6.8
1877,Allyl alcohol,107-18-6,FishRtgill,20,96,6.59E-10,0.000133044,0.000149952,0.887241175,N,
1878,N-methylaniline,100-61-8,FishRtgill,20,96,1.52E-09,0.000117104,0.000149929,0.781064919,N,
1879,"3,4-dichloroaniline",95-76-1,FishRtgill,20,96,5.71E-09,6.74E-05,0.000149964,0.449479008,N,
1880,4-decylaniline,37529-30-9,FishRtgill,20,96,6.33E-08,2.56E-08,0.000149729,0.000170883,N,
1881,naphthalene,91-20-3,FishRtgill,20,96,9.60E-09,3.45E-05,0.000149089,0.231672902,N,
1882,"1,2,4-trichlorobenzene",120-82-1,FishRtgill,20,96,2.73E-08,1.09E-05,0.000148995,0.073349435,N,
1883,"1,2-dichlorobenzene",95-50-1,FishRtgill,20,96,1.26E-08,2.83E-05,0.000146914,0.192892299,N,
1884,dichloromethane,75-09-2,FishRtgill,20,96,8.97E-10,0.000111978,0.000129988,0.861443587,N,
1885,tetrachloroethylene,127-18-4,FishRtgill,20,96,1.17E-08,2.53E-05,0.000125378,0.201499988,N,
1886,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgill,20,96,2.65E-09,2.63E-05,8.53E-05,0.308593137,N,
1887,Eugenol F,97-53-0,FishRtgill,20,96,3.64E-09,9.05E-05,0.000149977,0.60322705,N,
1888,Methyl-antranilate,134-20-3,FishRtgill,20,96,2.44E-09,0.000108726,0.000149984,0.724918594,N,
1889,Lilyfore,285977-85-7,FishRtgill,20,96,1.23E-08,3.76E-05,0.000149928,0.250802916,N,
1890,Damascone beta,23726-91-2,FishRtgill,20,96,3.58E-08,5.85E-06,0.00014971,0.039097461,N,
1891,Veloutone,14595-54-1,FishRtgill,20,96,5.45E-08,4.58E-07,0.00014975,0.00305688,N,
1892,Verdox,82356-51-2,FishRtgill,20,96,NA,NA,NA,NA,N,
1893,Nirvanol,1506-02-1,FishRtgill,20,96,NA,NA,NA,NA,N,
1894,Cetalox,3738-00-9,FishRtgill,20,96,5.88E-08,3.29E-07,0.000149726,0.002199002,N,
1895,Tonalide,21145-77-7,FishRtgill,20,96,6.64E-08,1.44E-07,0.000149743,0.000960873,N,
1896,"2,4-Dinitrophenol",51-28-5,FishRtgill,20,96,2.63E-09,0.000116796,0.000149985,0.778716598,A,4.1
1897,Aldrin,309-00-2,FishRtgill,20,96,1.00E-07,1.54E-08,0.000149725,0.000103174,N,
1898,Azinphos-methyl,86-50-0,FishRtgill,20,96,1.20E-08,6.40E-05,0.000149962,0.426764992,N,
