,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
219,Glybenclamide,10238-21-8,Balbc_3T3,2,96,5.59E-06,1.46E-05,0.000144023,0.101408961,A,5
220,HC Red 3,2871-01-4,Balbc_3T3,2,96,4.10E-08,0.000148004,0.000148025,1.000249737,N,
221,Hydralazine hydrochloride,304-20-1,Balbc_3T3,2,96,7.51E-08,0.00014586,0.000145944,0.999808604,B,6
222,Ketoconazole,65277-42-1,Balbc_3T3,2,96,2.38E-05,1.63E-05,8.12695E-05,0.200580819,B,6.6
223,Metformin,1115-70-4,Balbc_3T3,2,96,3.00E-08,0.000149966,0.000149966,1.00038909,B,9.6
224,Metoclopramide,364-62-5,Balbc_3T3,2,96,2.00E-06,0.000145834,0.00014679,0.993875469,B,9
225,Nitrofurantoin,67-20-9,Balbc_3T3,2,96,3.08E-08,0.000149569,0.000149573,1.000363115,A,7.3
226,Oxytetracycline hydrochloride,2058-46-0,Balbc_3T3,2,96,2.95E-08,0.00014997,0.00014997,1.000388398,A,4.5
227,Panthenol,16485-10-2 ,Balbc_3T3,2,96,3.05E-08,0.000149454,0.000149456,1.000378555,N,
228,Paracetamol,103-90-2,Balbc_3T3,2,96,5.45E-08,0.000146947,0.000146993,1.000075203,N,
229,Topiramate,97240-79-4,Balbc_3T3,2,96,2.98E-08,0.000149704,0.000149705,1.000386592,A,9.2
230,Trimellitic anhydride,552-30-7,Balbc_3T3,2,96,4.90E-08,0.000149526,0.000149947,0.997583423,A,3.3
231,Verapamil hydrochloride,152-11-4,Balbc_3T3,2,96,5.70E-05,5.51E-05,8.96333E-05,0.615367835,B,9.2
232,Warfarin,129-06-6,Balbc_3T3,2,96,2.20E-06,0.000111587,0.000116618,0.957225144,N,
233,Caffeine,58-08-2,FishRtgut,2,96,1.83E-08,0.000148474,0.000148487,1.000304038,N,
234,Lamotrigine,84057-84-1,FishRtgut,2,96,2.87E-07,0.000113381,0.00011896,0.953473213,B,6.6
235,Diclofenac,15307-79-6,FishRtgut,2,96,2.03E-08,0.000149972,0.000149978,1.000347876,B,17.6
236,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgut,2,96,3.17E-08,0.000138548,0.000149948,0.92433327,A,2.7
237,(S)-Naproxen,22204-53-1,FishRtgut,2,96,4.86E-08,0.000124079,0.000149838,0.828413973,A,4.4
238,Ibuprofen,15687-27-1,FishRtgut,2,96,1.15E-07,8.16E-05,0.000148697,0.548829947,A,5.4
239,Torasemide,56211-40-6,FishRtgut,2,96,6.02E-08,1.12E-04,0.000149868,0.750023823,A,4
240,Warfarin,81-81-2,FishRtgut,2,96,2.93E-08,0.000141069,0.000149888,0.941530881,A,4.5
241,di-n-butylphthalate,84-74-2,FishRtgut,2,96,2.89E-06,1.06E-05,9.97504E-05,0.105854763,N,
242,hexachlorophene,70-30-4,FishRtgut,2,96,1.67E-05,7.82E-07,0.000123759,6.32E-03,A,6.2
243,hexamethylenetetramine,100-97-0,FishRtgut,2,96,1.66E-08,0.000140828,0.000140828,1.000385801,B,6.4
244,Malathion,121-75-5,FishRtgut,2,96,1.87E-07,0.000117728,0.000121678,0.967913055,N,
245,pentachlorophenol,87-86-5,FishRtgut,2,96,3.45E-07,1.22E-05,0.000149198,0.081965148,A,5
246,"2,2,2-trichloroethanol",115-20-8,FishRtgut,2,96,3.66E-08,0.000129266,0.000129695,0.997078122,N,
247,diethylphthalate,84-66-2,FishRtgut,2,96,2.16E-07,0.000114587,0.00011927,0.961116816,N,
248,4-chlorophenol,106-48-9,FishRtgut,2,96,1.97E-07,0.000116336,0.000120539,0.965509205,N,
249,permethrin,52645-53-1,FishRtgut,2,96,1.56E-05,7.05E-07,9.72995E-05,0.007245657,N,
250,Aniline,62-53-3,FishRtgut,2,96,2.40E-08,0.000143288,0.000143421,0.999464278,N,
251,4-fluoroaniline,371-40-4,FishRtgut,2,96,2.89E-08,0.000140049,0.000140288,0.998681172,N,
252,"2,4,6-trichlorophenol",88-06-2,FishRtgut,2,96,5.29E-07,7.26E-05,0.000128741,0.564259849,A,6.8
253,Allyl alcohol,107-18-6,FishRtgut,2,96,1.78E-08,0.00014015,0.000140171,1.000235302,N,
254,N-methylaniline,100-61-8,FishRtgut,2,96,5.18E-08,0.000127515,0.00012828,0.994431355,N,
255,"3,4-dichloroaniline",95-76-1,FishRtgut,2,96,3.39E-07,0.000103422,0.000111247,0.930025578,N,
256,4-decylaniline,37529-30-9,FishRtgut,2,96,1.41E-05,9.68E-07,9.54352E-05,0.01014587,N,
257,naphthalene,91-20-3,FishRtgut,2,96,6.74E-07,5.13028E-05,6.87767E-05,0.746223652,N,
258,"1,2,4-trichlorobenzene",120-82-1,FishRtgut,2,96,2.86E-07,4.42E-06,1.26806E-05,0.348332316,N,
259,"1,2-dichlorobenzene",95-50-1,FishRtgut,2,96,1.16E-07,6.56E-06,9.64702E-06,0.680785945,N,
260,dichloromethane,75-09-2,FishRtgut,2,96,2.59E-09,1.13101E-05,1.13348E-05,0.998206451,N,
261,tetrachloroethylene,127-18-4,FishRtgut,2,96,4.06E-08,2.45E-06,3.52E-06,0.696672964,N,
262,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgut,2,96,6.72E-10,8.67E-08,1.03E-07,0.838476732,N,
263,Eugenol F,97-53-0,FishRtgut,2,96,1.58E-07,0.000120634,0.000123877,0.974200527,N,
264,Methyl-antranilate,134-20-3,FishRtgut,2,96,7.88E-08,0.000131714,0.00013307,0.99019704,N,
265,Lilyfore,285977-85-7,FishRtgut,2,96,8.35E-07,7.289E-05,9.42998E-05,0.77326174,N,
266,Damascone beta,23726-91-2,FishRtgut,2,96,2.29E-06,1.76E-05,8.68789E-05,0.202935234,N,
267,Veloutone,14595-54-1,FishRtgut,2,96,6.11E-06,4.70E-06,9.30703E-05,0.050571755,N,
268,Verdox,82356-51-2,FishRtgut,2,96,1.49657E-05,7.60404E-07,9.54709E-05,0.00796788,N,
269,Nirvanol,1506-02-1,FishRtgut,2,96,9.02633E-06,2.62088E-06,9.2197E-05,0.028437992,N,
270,Cetalox,3738-00-9,FishRtgut,2,96,6.00E-06,3.50E-06,8.07732E-05,0.043327129,N,
271,Tonalide,21145-77-7,FishRtgut,2,96,9.03E-06,2.62E-06,9.2197E-05,0.028437992,N,
272,"2,4-Dinitrophenol",51-28-5,FishRtgut,2,96,1.88E-08,0.000149259,0.000149969,0.995653616,A,4.1
273,Aldrin,309-00-2,FishRtgut,2,96,1.53E-05,6.91E-07,9.53964E-05,0.007245657,N,
274,Azinphos-methyl,86-50-0,FishRtgut,2,96,3.78E-07,0.000100755,0.000109593,0.91971443,N,
275,Chlorpyrifos,2921-88-2,FishRtgut,2,96,4.35E-06,7.05E-06,9.56486E-05,0.073737078,N,
276,"DDD-p,p'",50-29-3,FishRtgut,2,96,1.87E-05,3.26E-07,0.00010196,0.003201257,N,
277,"DDT-o,p'",789-02-6,FishRtgut,2,96,1.61E-05,6.32E-07,9.79298E-05,0.006455554,N,
278,"DDT-p,p'",72-54-8,FishRtgut,2,96,1.24E-05,1.36E-06,9.38571E-05,0.014475667,N,
279,Diazinon,333-41-5,FishRtgut,2,96,1.68E-06,3.92E-05,8.62605E-05,0.454744329,N,
280,Dicofol,115-32-2,FishRtgut,2,96,4.65E-06,6.56E-06,9.5146E-05,0.068955307,N,
281,Dieldrin,60-57-1,FishRtgut,2,96,5.18E-06,5.79E-06,9.42691E-05,0.061440283,N,
282,Disulfoton,298-04-4,FishRtgut,2,96,2.02E-06,2.90E-05,8.75732E-05,0.331694573,N,
283,Endosulfan I,115-29-7,FishRtgut,2,96,1.71E-06,3.82E-05,8.62669E-05,0.44251938,N,
284,Endrin,72-20-8,FishRtgut,2,96,7.08E-06,3.85E-06,9.25596E-05,0.041634285,N,
285,Ethion,563-12-2,FishRtgut,2,96,4.91E-06,6.17E-06,9.47119E-05,0.065127306,N,
286,Heptachlor,76-44-8,FishRtgut,2,96,1.22E-05,1.40E-06,9.35918E-05,0.014982094,N,
287,Heptachlor epoxide B,1024-57-3,FishRtgut,2,96,4.45E-06,6.88E-06,9.55013E-05,0.072120204,N,
288,Lindane,58-89-9,FishRtgut,2,96,1.51E-06,4.37E-05,8.56188E-05,0.510217563,N,
289,"Methoxychlor-o,p'",72-43-5,FishRtgut,2,96,4.97E-06,6.09E-06,9.46286E-05,0.06437867,N,
290,Parathion,56-38-2,FishRtgut,2,96,1.71E-06,3.82E-05,8.63069E-05,0.44251938,N,
291,Trifluralin,1582-09-8,FishRtgut,2,96,6.48E-06,4.34E-06,9.2723E-05,0.046854026,N,
292,Cisapride,81098-60-4,FishRtgut,2,96,1.67E-06,9.99E-05,0.000118653,0.842597877,B,7.8
293,Citalopram hydrobromide,59729-33-8,FishRtgut,2,96,7.87E-07,7.53487E-05,9.54006E-05,0.790121862,N,
294,Dofetilide,115256-11-6,FishRtgut,2,96,1.20E-07,0.000146635,0.000147207,0.996501925,B,8.4
295,Moxifloxacin hydrochloride,186826-86-8,FishRtgut,2,96,1.84E-08,0.000149517,0.000149704,0.999143237,A,6
296,N-acetylpro-cainamide,32795-44-1,FishRtgut,2,96,2.58E-08,0.000149827,0.000149852,1.000223384,B,9.2
297,Quinidine sulfate,50-54-4,FishRtgut,2,96,9.50E-07,0.000143866,0.000147694,0.974465125,B,9.3
298,Sematilide,101526-83-4,FishRtgut,2,96,2.45E-08,0.000149817,0.000149838,1.00024813,B,9.1
299,Sotalol hydrochloride,959-24-0,FishRtgut,2,96,1.86E-08,0.000149923,0.000149926,1.000372788,B,9
300,Mifepristone,84371-65-3,FishRtgut,2,96,3.96E-06,7.79E-06,9.6556E-05,0.080694784,N,
301,Perfluorobutanesulfonic_acid,375-73-5,FishRtgut,2,96,1.84E-08,0.000149513,0.000149978,0.997289169,A,-2.9
302,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,FishRtgut,2,96,1.90E-08,0.000149088,0.000149976,0.994466143,A,1.4
303,Perfluorononanoic_acid,375-95-1,FishRtgut,2,96,1.28E-06,5.62E-06,0.000148666,0.037784558,A,0.1
304,Perfluorohexanoic_acid,307-24-4,FishRtgut,2,96,1.22E-07,4.09E-05,0.000149844,0.273349803,A,0.1
305,Perfluorobutanoic_acid,375-22-4,FishRtgut,2,96,1.89E-08,0.000149172,0.000149976,0.995026977,A,0.1
306,Perfluorooctanoic_acid,335-67-1,FishRtgut,2,96,1.18E-07,4.64E-05,0.000149846,0.309464697,A,0.1
307,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,FishRtgut,2,96,3.73E-08,0.000133546,0.00014994,0.891007572,A,1.4
308,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,FishRtgut,2,96,1.21E-07,4.24E-05,0.000149844,0.283396925,A,1.4
309,Perfluoroundecanoic_acid,2058-94-8,FishRtgut,2,96,1.07E-06,6.21E-06,0.000148879,0.041751562,A,0.1
310,Perfluorooctanesulfonic_acid,1763-23-1,FishRtgut,2,96,1.07E-06,6.21E-06,0.000148879,0.041751564,A,-2.9
311,Perfluoroheptanoic_acid,375-85-9,FishRtgut,2,96,7.17E-08,1.00E-04,0.000149894,0.667820351,A,0.1
312,Perfluoropentanoic_acid,2706-90-3,FishRtgut,2,96,2.24E-08,0.000146429,0.000149967,0.976786849,A,0.1
313,Perfluorohexanesulfonic_acid,355-46-4,FishRtgut,2,96,2.90E-08,0.000140924,0.000149954,0.940147416,A,-2.9
314,Perfluorodecanoic_acid,335-76-2,FishRtgut,2,96,2.09E-06,4.24E-06,0.000147849,0.02865571,A,0.1
315,cyclosporine A,59865-13-3,FishRtgut,2,96,5.05E-07,9.1759E-05,0.000103999,0.882653472,N,
316,chlorpromazine,50-53-3,FishRtgut,2,96,4.16E-05,3.90E-05,0.000103334,0.377780288,B,9.4
317,PBDE 47,5436-43-1,FishRtgut,2,96,1.80E-05,3.96E-07,0.000100769,0.003929009,N,
318,PBDE 99,60348-60-9,FishRtgut,2,96,2.13E-05,1.43E-07,0.000106735,1.34E-03,N,
319,PBDE 153,68631-49-2,FishRtgut,2,96,2.39E-05,4.18E-08,0.000112419,3.72E-04,N,
320,amiodarone,1951-25-3,FishRtgut,2,96,1.17E-04,6.89E-07,2.89324E-05,2.38E-02,B,9
321,Azathioprine,446-86-6,FishRtgut,2,96,1.85E-08,0.000148354,0.000148372,1.000264661,A,8.2
322,Benzocaine,94-09-7,FishRtgut,2,96,7.62E-08,0.000132156,0.000133451,0.990681691,N,
323,Butylated hydroxyanisole,25013-16-5,FishRtgut,2,96,1.07013E-06,6.17346E-05,9.001E-05,0.686130849,N,
324,Cetirizine dihydrochloride,83881-52-1,FishRtgut,2,96,1.78E-08,0.000149907,0.000149973,0.999953042,A,4.7
325,Cyclamate,139-05-9,FishRtgut,2,96,1.78E-08,0.000149982,0.000149982,1.000388297,B,17.6
326,Cyclophosphamide,6055-19-2,FishRtgut,2,96,2.17E-08,0.000146103,0.000146182,0.999854725,B,6.1
327,Cypermethrin,67375-30-8,FishRtgut,2,96,1.65E-05,5.66E-07,9.85991E-05,0.005742934,N,
328,DEET,134-62-3,FishRtgut,2,96,1.34E-07,0.000123795,0.000126461,0.979296352,N,
329,Dexamethasone,50-02-2,FishRtgut,2,96,8.44E-08,0.000130811,0.000132297,0.989154705,N,
330,Digoxin,20830-75-5,FishRtgut,2,96,3.28E-08,0.000141582,0.000141899,0.998152269,N,
331,Fenazaquin,120928-09-8,FishRtgut,2,96,7.64E-06,3.45E-06,9.23724E-05,0.037346358,N,
332,Fenbuconazole,114369-43-6,FishRtgut,2,96,8.23E-07,7.35146E-05,9.45815E-05,0.777564681,N,
333,Fluazinam,79622-59-6,FishRtgut,2,96,2.00E-06,2.95E-05,8.74115E-05,0.337196496,N,
334,Furosemide,54-31-9,FishRtgut,2,96,2.01E-08,0.000148237,0.000149972,0.98881945,A,3
335,Glybenclamide,10238-21-8,FishRtgut,2,96,2.28E-07,1.51E-05,0.000149374,0.101408961,A,5
336,HC Red 3,2871-01-4,FishRtgut,2,96,1.87E-08,0.000148026,0.000148047,1.000249737,N,
337,Hydralazine hydrochloride,304-20-1,FishRtgut,2,96,2.20E-08,0.000145911,0.000145996,0.999808604,B,6
338,Ketoconazole,65277-42-1,FishRtgut,2,96,2.88E-06,1.90E-05,9.47167E-05,0.200580819,B,6.6
339,Metformin,1115-70-4,FishRtgut,2,96,1.77E-08,0.000149979,0.000149979,1.00038909,B,9.6
340,Metoclopramide,364-62-5,FishRtgut,2,96,2.53E-07,0.000147552,0.000148519,0.993875469,B,9
341,Nitrofurantoin,67-20-9,FishRtgut,2,96,1.78E-08,0.000149582,0.000149586,1.000363115,A,7.3
342,Oxytetracycline hydrochloride,2058-46-0,FishRtgut,2,96,1.77E-08,0.000149982,0.000149982,1.000388398,A,4.5
343,Panthenol,16485-10-2 ,FishRtgut,2,96,1.77E-08,0.000149467,0.000149469,1.000378555,N,
344,Paracetamol,103-90-2,FishRtgut,2,96,1.99E-08,0.000146981,0.000147027,1.000075203,N,
345,Topiramate,97240-79-4,FishRtgut,2,96,1.77E-08,0.000149716,0.000149717,1.000386592,A,9.2
346,Trimellitic anhydride,552-30-7,FishRtgut,2,96,1.83E-08,0.000149557,0.000149977,0.997583423,A,3.3
347,Verapamil hydrochloride,152-11-4,FishRtgut,2,96,1.01E-05,8.30E-05,0.000134857,0.615367835,B,9.2
348,Warfarin,129-06-6,FishRtgut,2,96,2.32E-07,0.000113072,0.000118171,0.957225144,N,
349,Caffeine,58-08-2,FishRtgill,2,96,9.59E-09,0.000148483,0.000148495,1.000304038,N,
350,Lamotrigine,84057-84-1,FishRtgill,2,96,1.51E-07,0.000113484,0.000119068,0.953473213,B,6.6
351,Diclofenac,15307-79-6,FishRtgill,2,96,1.06E-08,0.000149982,0.000149988,1.000347876,B,17.6
352,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgill,2,96,1.67E-08,0.000138562,0.000149963,0.92433327,A,2.7
353,(S)-Naproxen,22204-53-1,FishRtgill,2,96,2.55E-08,0.000124099,0.000149861,0.828413973,A,4.4
354,Ibuprofen,15687-27-1,FishRtgill,2,96,6.06E-08,8.16E-05,0.000148752,0.548829947,A,5.4
355,Torasemide,56211-40-6,FishRtgill,2,96,3.16E-08,1.12E-04,0.000149897,0.750023823,A,4
356,Warfarin,81-81-2,FishRtgill,2,96,1.54E-08,0.000141082,0.000149902,0.941530881,A,4.5
357,di-n-butylphthalate,84-74-2,FishRtgill,2,96,1.53E-06,1.07E-05,0.000100671,0.105854763,N,
358,hexachlorophene,70-30-4,FishRtgill,2,96,9.27E-06,8.25E-07,0.000130677,6.32E-03,A,6.2
359,hexamethylenetetramine,100-97-0,FishRtgill,2,96,8.74E-09,0.000140835,0.000140836,1.000385801,B,6.4
360,Malathion,121-75-5,FishRtgill,2,96,9.80E-08,0.000117798,0.00012175,0.967913055,N,
361,pentachlorophenol,87-86-5,FishRtgill,2,96,1.82E-07,1.22E-05,0.000149362,0.081965148,A,5
362,"2,2,2-trichloroethanol",115-20-8,FishRtgill,2,96,1.92E-08,0.00012928,0.00012971,0.997078122,N,
363,diethylphthalate,84-66-2,FishRtgill,2,96,1.13E-07,0.000114666,0.000119351,0.961116816,N,
364,4-chlorophenol,106-48-9,FishRtgill,2,96,1.03E-07,0.000116408,0.000120614,0.965509205,N,
365,permethrin,52645-53-1,FishRtgill,2,96,8.60E-06,7.41E-07,0.000102349,0.007245657,N,
366,Aniline,62-53-3,FishRtgill,2,96,1.26E-08,0.000143299,0.000143432,0.999464278,N,
367,4-fluoroaniline,371-40-4,FishRtgill,2,96,1.52E-08,0.000140061,0.000140301,0.998681172,N,
368,"2,4,6-trichlorophenol",88-06-2,FishRtgill,2,96,2.78E-07,7.27E-05,0.000128957,0.564259849,A,6.8
369,Allyl alcohol,107-18-6,FishRtgill,2,96,9.34E-09,0.000140158,0.000140179,1.000235302,N,
370,N-methylaniline,100-61-8,FishRtgill,2,96,2.72E-08,0.000127536,0.000128301,0.994431355,N,
371,"3,4-dichloroaniline",95-76-1,FishRtgill,2,96,1.78E-07,0.000103533,0.000111366,0.930025578,N,
372,4-decylaniline,37529-30-9,FishRtgill,2,96,7.74E-06,1.01E-06,9.98896E-05,0.01014587,N,
373,naphthalene,91-20-3,FishRtgill,2,96,3.55E-07,5.14126E-05,6.89239E-05,0.746223652,N,
374,"1,2,4-trichlorobenzene",120-82-1,FishRtgill,2,96,1.50E-07,4.42E-06,1.26921E-05,0.348332316,N,
375,"1,2-dichlorobenzene",95-50-1,FishRtgill,2,96,6.12E-08,6.57E-06,9.65058E-06,0.680785945,N,
376,dichloromethane,75-09-2,FishRtgill,2,96,1.36E-09,1.13102E-05,1.13349E-05,0.998206451,N,
377,tetrachloroethylene,127-18-4,FishRtgill,2,96,2.13E-08,2.45E-06,3.52E-06,0.696672964,N,
378,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgill,2,96,3.53E-10,8.67E-08,1.03E-07,0.838476732,N,
379,Eugenol F,97-53-0,FishRtgill,2,96,8.28E-08,0.000120694,0.000123939,0.974200527,N,
380,Methyl-antranilate,134-20-3,FishRtgill,2,96,4.14E-08,0.000131747,0.000133103,0.99019704,N,
381,Lilyfore,285977-85-7,FishRtgill,2,96,4.39E-07,7.30831E-05,9.45497E-05,0.77326174,N,
382,Damascone beta,23726-91-2,FishRtgill,2,96,1.21E-06,1.78E-05,8.75144E-05,0.202935234,N,
383,Veloutone,14595-54-1,FishRtgill,2,96,3.27E-06,4.80E-06,9.49052E-05,0.050571755,N,
384,Verdox,82356-51-2,FishRtgill,2,96,8.24787E-06,7.98233E-07,0.00010022,0.00796788,N,
385,Nirvanol,1506-02-1,FishRtgill,2,96,4.87826E-06,2.69799E-06,9.49099E-05,0.028437992,N,
386,Cetalox,3738-00-9,FishRtgill,2,96,3.21E-06,3.57E-06,8.23376E-05,0.043327129,N,
387,Tonalide,21145-77-7,FishRtgill,2,96,4.88E-06,2.70E-06,9.49099E-05,0.028437992,N,
388,"2,4-Dinitrophenol",51-28-5,FishRtgill,2,96,9.86E-09,0.000149268,0.000149978,0.995653616,A,4.1
389,Aldrin,309-00-2,FishRtgill,2,96,8.43E-06,7.26E-07,0.000100245,0.007245657,N,
390,Azinphos-methyl,86-50-0,FishRtgill,2,96,1.98E-07,0.000100876,0.000109725,0.91971443,N,
391,Chlorpyrifos,2921-88-2,FishRtgill,2,96,2.32E-06,7.15E-06,9.69844E-05,0.073737078,N,
392,"DDD-p,p'",50-29-3,FishRtgill,2,96,1.04E-05,3.47E-07,0.000108379,0.003201257,N,
393,"DDT-o,p'",789-02-6,FishRtgill,2,96,8.88E-06,6.66E-07,0.000103177,0.006455554,N,
394,"DDT-p,p'",72-54-8,FishRtgill,2,96,6.78E-06,1.41E-06,9.76976E-05,0.014475667,N,
395,Diazinon,333-41-5,FishRtgill,2,96,8.84E-07,3.94E-05,8.67206E-05,0.454744329,N,
396,Dicofol,115-32-2,FishRtgill,2,96,2.48E-06,6.66E-06,9.65684E-05,0.068955307,N,
397,Dieldrin,60-57-1,FishRtgill,2,96,2.77E-06,5.89E-06,9.58414E-05,0.061440283,N,
398,Disulfoton,298-04-4,FishRtgill,2,96,1.07E-06,2.92E-05,8.81368E-05,0.331694573,N,
399,Endosulfan I,115-29-7,FishRtgill,2,96,9.02E-07,3.84E-05,8.6736E-05,0.44251938,N,
400,Endrin,72-20-8,FishRtgill,2,96,3.80E-06,3.94E-06,9.46836E-05,0.041634285,N,
401,Ethion,563-12-2,FishRtgill,2,96,2.62E-06,6.26E-06,9.62083E-05,0.065127306,N,
402,Heptachlor,76-44-8,FishRtgill,2,96,6.68E-06,1.46E-06,9.73624E-05,0.014982094,N,
403,Heptachlor epoxide B,1024-57-3,FishRtgill,2,96,2.37E-06,6.98E-06,9.68662E-05,0.072120204,N,
404,Lindane,58-89-9,FishRtgill,2,96,7.99E-07,4.39E-05,8.60315E-05,0.510217563,N,
405,"Methoxychlor-o,p'",72-43-5,FishRtgill,2,96,2.65E-06,6.19E-06,9.61402E-05,0.06437867,N,
406,Parathion,56-38-2,FishRtgill,2,96,9.02E-07,3.84E-05,8.67765E-05,0.44251938,N,
407,Trifluralin,1582-09-8,FishRtgill,2,96,3.47E-06,4.43E-06,9.46652E-05,0.046854026,N,
408,Cisapride,81098-60-4,FishRtgill,2,96,8.80E-07,1.00E-04,0.000119282,0.842597877,B,7.8
409,Citalopram hydrobromide,59729-33-8,FishRtgill,2,96,4.14E-07,7.5537E-05,9.56389E-05,0.790121862,N,
410,Dofetilide,115256-11-6,FishRtgill,2,96,6.28E-08,0.000146691,0.000147263,0.996501925,B,8.4
411,Moxifloxacin hydrochloride,186826-86-8,FishRtgill,2,96,9.67E-09,0.000149526,0.000149713,0.999143237,A,6
412,N-acetylpro-cainamide,32795-44-1,FishRtgill,2,96,1.36E-08,0.000149839,0.000149864,1.000223384,B,9.2
413,Quinidine sulfate,50-54-4,FishRtgill,2,96,5.00E-07,0.0001443,0.000148139,0.974465125,B,9.3
414,Sematilide,101526-83-4,FishRtgill,2,96,1.28E-08,0.000149828,0.000149849,1.00024813,B,9.1
415,Sotalol hydrochloride,959-24-0,FishRtgill,2,96,9.75E-09,0.000149932,0.000149935,1.000372788,B,9
416,Mifepristone,84371-65-3,FishRtgill,2,96,2.11E-06,7.89E-06,9.77829E-05,0.080694784,N,
417,Perfluorobutanesulfonic_acid,375-73-5,FishRtgill,2,96,9.66E-09,0.000149522,0.000149987,0.997289169,A,-2.9
418,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,FishRtgill,2,96,9.98E-09,0.000149097,0.000149985,0.994466143,A,1.4
419,Perfluorononanoic_acid,375-95-1,FishRtgill,2,96,6.75E-07,5.64E-06,0.000149272,0.037784558,A,0.1
420,Perfluorohexanoic_acid,307-24-4,FishRtgill,2,96,6.43E-08,4.10E-05,0.000149902,0.273349803,A,0.1
421,Perfluorobutanoic_acid,375-22-4,FishRtgill,2,96,9.91E-09,0.000149181,0.000149985,0.995026977,A,0.1
422,Perfluorooctanoic_acid,335-67-1,FishRtgill,2,96,6.22E-08,4.64E-05,0.000149903,0.309464697,A,0.1
423,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,FishRtgill,2,96,1.96E-08,0.000133562,0.000149958,0.891007572,A,1.4
424,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,FishRtgill,2,96,6.37E-08,4.25E-05,0.000149902,0.283396925,A,1.4
425,Perfluoroundecanoic_acid,2058-94-8,FishRtgill,2,96,5.64E-07,6.23E-06,0.000149386,0.041751562,A,0.1
426,Perfluorooctanesulfonic_acid,1763-23-1,FishRtgill,2,96,5.64E-07,6.23E-06,0.000149386,0.041751564,A,-2.9
427,Perfluoroheptanoic_acid,375-85-9,FishRtgill,2,96,3.77E-08,1.00E-04,0.000149928,0.667820351,A,0.1
428,Perfluoropentanoic_acid,2706-90-3,FishRtgill,2,96,1.18E-08,0.000146439,0.000149978,0.976786849,A,0.1
429,Perfluorohexanesulfonic_acid,355-46-4,FishRtgill,2,96,1.52E-08,0.000140937,0.000149968,0.940147416,A,-2.9
430,Perfluorodecanoic_acid,335-76-2,FishRtgill,2,96,1.10E-06,4.26E-06,0.000148834,0.02865571,A,0.1
431,cyclosporine A,59865-13-3,FishRtgill,2,96,2.66E-07,9.1906E-05,0.000104165,0.882653472,N,
432,chlorpromazine,50-53-3,FishRtgill,2,96,2.51E-05,4.49E-05,0.000119009,0.377780288,B,9.4
433,PBDE 47,5436-43-1,FishRtgill,2,96,1.00E-05,4.20E-07,0.000106854,0.003929009,N,
434,PBDE 99,60348-60-9,FishRtgill,2,96,1.20E-05,1.54E-07,0.000114453,1.34E-03,N,
435,PBDE 153,68631-49-2,FishRtgill,2,96,1.36E-05,4.52E-08,0.000121635,3.72E-04,N,
436,amiodarone,1951-25-3,FishRtgill,2,96,9.82E-05,1.10E-06,4.60623E-05,2.38E-02,B,9
437,Azathioprine,446-86-6,FishRtgill,2,96,9.70E-09,0.000148362,0.000148381,1.000264661,A,8.2
438,Benzocaine,94-09-7,FishRtgill,2,96,4.00E-08,0.000132188,0.000133483,0.990681691,N,
439,Butylated hydroxyanisole,25013-16-5,FishRtgill,2,96,5.63729E-07,6.19445E-05,9.03161E-05,0.686130849,N,
440,Cetirizine dihydrochloride,83881-52-1,FishRtgill,2,96,9.35E-09,0.000149915,0.000149981,0.999953042,A,4.7
441,Cyclamate,139-05-9,FishRtgill,2,96,9.35E-09,0.00014999,0.00014999,1.000388297,B,17.6
442,Cyclophosphamide,6055-19-2,FishRtgill,2,96,1.14E-08,0.000146113,0.000146192,0.999854725,B,6.1
443,Cypermethrin,67375-30-8,FishRtgill,2,96,9.16E-06,5.97E-07,0.000104048,0.005742934,N,
444,DEET,134-62-3,FishRtgill,2,96,7.04E-08,0.000123847,0.000126515,0.979296352,N,
445,Dexamethasone,50-02-2,FishRtgill,2,96,4.43E-08,0.000130846,0.000132332,0.989154705,N,
446,Digoxin,20830-75-5,FishRtgill,2,96,1.72E-08,0.000141596,0.000141914,0.998152269,N,
447,Fenazaquin,120928-09-8,FishRtgill,2,96,4.11E-06,3.53E-06,9.46617E-05,0.037346358,N,
448,Fenbuconazole,114369-43-6,FishRtgill,2,96,4.33E-07,7.37066E-05,9.48285E-05,0.777564681,N,
449,Fluazinam,79622-59-6,FishRtgill,2,96,1.06E-06,2.97E-05,8.79692E-05,0.337196496,N,
450,Furosemide,54-31-9,FishRtgill,2,96,1.06E-08,0.000148247,0.000149981,0.98881945,A,3
451,Glybenclamide,10238-21-8,FishRtgill,2,96,1.20E-07,1.52E-05,0.000149482,0.101408961,A,5
