"","Chemical","CAS","Cell.type","FBS","Well","Q_cells","Q_media_free","Q_media","F_free_media"
"1610","DDD-p,p'","50-29-3","FishRtgut",20,96,8.3747e-07,1.0175e-07,0.00012196,0.000678336
"1611","DDT-o,p'","789-02-6","FishRtgut",20,96,6.52144e-07,1.85903e-07,0.000126604,0.00123935
"1612","DDT-p,p'","72-54-8","FishRtgut",20,96,4.27091e-07,3.54606e-07,0.000133335,0.00236404
"1613","Diazinon","333-41-5","FishRtgut",20,96,6.64114e-08,1.41146e-05,0.00014622,0.0940972
"1614","Dicofol","115-32-2","FishRtgut",20,96,1.01642e-07,1.20328e-06,0.000145176,0.00802185
"1615","Dieldrin","60-57-1","FishRtgut",20,96,1.17392e-07,1.09252e-06,0.000144522,0.00728346
"1616","Disulfoton","298-04-4","FishRtgut",20,96,6.73606e-08,8.71457e-06,0.000146268,0.0580971
"1617","Endosulfan I","115-29-7","FishRtgut",20,96,6.65483e-08,1.34926e-05,0.000146221,0.0899507
"1618","Endrin","72-20-8","FishRtgut",20,96,1.81228e-07,7.98932e-07,0.000141985,0.00532621
"1619","Ethion","563-12-2","FishRtgut",20,96,1.09256e-07,1.14682e-06,0.000144858,0.0076455
"1620","Heptachlor","76-44-8","FishRtgut",20,96,4.1784e-07,3.6417e-07,0.000133633,0.0024278
"1621","Heptachlor epoxide B","1024-57-3","FishRtgut",20,96,9.59088e-08,1.25004e-06,0.000145418,0.00833363
"1622","Lindane","58-89-9","FishRtgut",20,96,6.56454e-08,1.72395e-05,0.000146214,0.11493
"1623","Methoxychlor-o,p'","72-43-5","FishRtgut",20,96,1.10841e-07,1.13579e-06,0.000144793,0.00757196
"1624","Parathion","56-38-2","FishRtgut",20,96,6.65485e-08,1.34926e-05,0.000146222,0.0899509
"1625","Trifluralin","1582-09-8","FishRtgut",20,96,1.60118e-07,8.77037e-07,0.000142805,0.00584691
"1626","Eugenol F","97-53-0","FishRtgut",20,96,2.2641e-08,0.000123826,0.000148926,0.825505
"1627","Methyl-antranilate","134-20-3","FishRtgut",20,96,1.5396e-08,0.000138831,0.000149494,0.92554
"1628","Lilyfore","285977-85-7","FishRtgut",20,96,5.64213e-08,4.49022e-05,0.000146636,0.299348
"1629","Damascone beta","23726-91-2","FishRtgut",20,96,6.73934e-08,4.58732e-06,0.000146366,0.0305821
"1630","Veloutone","14595-54-1","FishRtgut",20,96,1.4727e-07,9.32217e-07,0.000143313,0.00621478
"1631","Verdox","82356-51-2","FishRtgut",20,96,5.93125e-07,2.20952e-07,0.000128253,0.00147302
"1632","Nirvanol","1506-02-1","FishRtgut",20,96,2.59101e-07,5.9495e-07,0.000139078,0.00396633
"1633","Cetalox","3738-00-9","FishRtgut",20,96,1.73845e-07,8.23922e-07,0.00014219,0.00549281
"1634","Tonalide","21145-77-7","FishRtgut",20,96,2.59101e-07,5.9495e-07,0.000139078,0.00396633
"1635","Caffeine","8/2/1958","FishRtgut",20,96,9.5709e-09,0.000149894,0.000149984,0.999291
"1636","Lamotrigine","84057-84-1","FishRtgut",20,96,3.29111e-08,0.000103851,0.000148254,0.692337
"1637","Diclofenac","15307-79-6","FishRtgut",20,96,2.11625e-09,0.000149357,0.00014996,0.995713
"1638","2,4-Dichlorophenoxyacetic","94-75-7","FishRtgut",20,96,4.26882e-10,8.34761e-05,0.000147646,0.556507
"1639","(S)-Naproxen","22204-53-1","FishRtgut",20,96,7.25441e-10,5.00961e-05,0.000146772,0.333974
"1640","Ibuprofen","15687-27-1","FishRtgut",20,96,3.61936e-10,1.7043e-05,0.00014625,0.11362
"1641","Torasemide","56211-40-6","FishRtgut",20,96,1.09872e-08,3.57334e-05,0.000146471,0.238222
"1642","Warfarin","81-81-2","FishRtgut",20,96,2.45938e-09,9.33543e-05,0.000147939,0.622362
"1643","di-n-butylphthalate","84-74-2","FishRtgut",20,96,6.65651e-08,2.10854e-06,0.000146622,0.0140569
"1644","hexachlorophene","70-30-4","FishRtgut",20,96,7.67013e-09,4.10897e-08,0.000105127,0.000273931
"1645","hexamethylenetetramine","100-97-0","FishRtgut",20,96,9.49542e-09,0.000149782,0.000149787,0.998548
"1646","Malathion","121-75-5","FishRtgut",20,96,2.50617e-08,0.00011866,0.000148751,0.791063
"1647","pentachlorophenol","87-86-5","FishRtgut",20,96,2.05259e-10,1.11901e-06,0.000144509,0.00746008
"1648","2,2,2-trichloroethanol","115-20-8","FishRtgut",20,96,1.15963e-08,0.000145996,0.000149566,0.973306
"1649","diethylphthalate","84-66-2","FishRtgut",20,96,2.74615e-08,0.00011346,0.000148571,0.756401
"1650","4-chlorophenol","106-48-9","FishRtgut",20,96,2.59335e-08,0.000116771,0.000148679,0.778477
"1651","permethrin","52645-53-1","FishRtgut",20,96,6.19871e-07,2.04476e-07,0.000127501,0.00136317
"1652","Aniline","62-53-3","FishRtgut",20,96,1.01391e-08,0.000148904,0.000149902,0.992694
"1653","4-fluoroaniline","371-40-4","FishRtgut",20,96,1.0636e-08,0.000147984,0.000149832,0.986558
"1654","2,4,6-trichlorophenol","6/2/1988","FishRtgut",20,96,6.53292e-08,1.84068e-05,0.000146208,0.122712
"1655","Allyl alcohol","107-18-6","FishRtgut",20,96,9.61045e-09,0.000149654,0.000149817,0.997695
"1656","N-methylaniline","100-61-8","FishRtgut",20,96,1.31167e-08,0.00014312,0.000149479,0.954137
"1657","3,4-dichloroaniline","95-76-1","FishRtgut",20,96,3.62661e-08,9.38382e-05,0.000147933,0.625588
"1658","4-decylaniline","37529-30-9","FishRtgut",20,96,5.25172e-07,2.68332e-07,0.000130267,0.00178888
"1659","naphthalene","91-20-3","FishRtgut",20,96,5.78935e-08,4.02135e-05,0.000145997,0.26809
"1660","1,2,4-trichlorobenzene","120-82-1","FishRtgut",20,96,6.51408e-08,9.04845e-06,0.000141597,0.060323
"1661","1,2-dichlorobenzene","95-50-1","FishRtgut",20,96,5.67621e-08,2.9275e-05,0.0001357,0.195166
"1662","dichloromethane","9/2/1975","FishRtgut",20,96,8.91318e-09,0.000120238,0.000122163,0.801584
"1663","tetrachloroethylene","127-18-4","FishRtgut",20,96,4.88252e-08,2.69813e-05,0.000118012,0.179875
"1664","2,3-dimethyl-1,3-butadiene","513-81-5","FishRtgut",20,96,3.75305e-09,4.3651e-06,1.08434e-05,0.0291006
"1665","cyclosporine A","59865-13-3","FishRtgut",20,96,4.52562e-08,7.28711e-05,0.000147329,0.485807
"1666","chlorpromazine","50-53-3","FishRtgut",20,96,1.76341e-07,8.15823e-07,0.000142173,0.00543882
"1667","PBDE 47","5436-43-1","FishRtgut",20,96,7.8595e-07,1.21865e-07,0.000123155,0.000812434
"1668","PBDE 99","60348-60-9","FishRtgut",20,96,1.02133e-06,4.55699e-08,0.000118538,0.000303799
"1669","PBDE 153","68631-49-2","FishRtgut",20,96,1.18264e-06,1.27279e-08,0.000117762,8.48526e-05
"1670","amiodarone","1951-25-3","FishRtgut",20,96,1.10528e-06,2.6735e-08,0.00011768,0.000178234
"1671","PFBS","375-73-5","FishRtgut",20,96,1.20349e-08,0.000145417,0.000149756,0.969449
"1672","4:2 FTS","757124-72-4","FishRtgut",20,96,1.40342e-08,0.000141513,0.000149576,0.943418
"1673","PFNA","375-95-1","FishRtgut",20,96,4.04175e-07,3.78844e-07,0.000134077,0.00252563
"1674","PFHxA","307-24-4","FishRtgut",20,96,6.74973e-08,5.69332e-06,0.000146344,0.0379555
"1675","PFBA","375-22-4","FishRtgut",20,96,1.36467e-08,0.00014223,0.000149566,0.948201
"1676","PFOA","335-67-1","FishRtgut",20,96,6.74853e-08,6.72383e-06,0.000146275,0.0448255
"1677","6:2 FTS","27619-97-2","FishRtgut",20,96,4.71627e-08,6.82174e-05,0.000147155,0.454782
"1678","8:2 FTS","39108-34-4","FishRtgut",20,96,6.75022e-08,5.97135e-06,0.000146327,0.039809
"1679","PFUnDA","2058-94-8","FishRtgut",20,96,2.0379e-12,4.80271e-07,0.000134956,0.00320181
"1680","PFOS","1763-23-1","FishRtgut",20,96,2.0084e-12,4.80271e-07,0.000134956,0.00320181
"1681","PFHpA","375-85-9","FishRtgut",20,96,6.30956e-08,2.58214e-05,0.000146216,0.172143
"1682","PFPeA","2706-90-3","FishRtgut",20,96,2.39315e-08,0.000120956,0.000148724,0.806375
"1683","PFHxS","355-46-4","FishRtgut",20,96,3.70289e-08,9.20729e-05,0.000147859,0.61382
"1684","PFDA","335-76-2","FishRtgut",20,96,1.21298e-12,2.76415e-07,0.000126344,0.00184276
"1685","Azathioprine","446-86-6","FishRtgut",20,96,9.60327e-09,0.000149843,0.00014998,0.998955
"1686","Benzocaine","94-09-7","FishRtgut",20,96,1.51461e-08,0.000139332,0.000149514,0.928881
"1687","Butylated hydroxyanisole","25013-16-5","FishRtgut",20,96,6.10164e-08,3.22023e-05,0.000146392,0.214682
"1688","Cetirizine dihydrochloride","83881-52-1","FishRtgut",20,96,9.91862e-09,0.000149319,0.000149951,0.995462
"1689","Cyclamate","139-05-9","FishRtgut",20,96,9.52434e-09,0.000149963,0.000149988,0.999756
"1690","Cyclophosphamide","6055-19-2","FishRtgut",20,96,9.89979e-09,0.000149352,0.000149953,0.995677
"1691","Cypermethrin","67375-30-8","FishRtgut",20,96,6.84521e-07,1.68618e-07,0.000125728,0.00112412
"1692","DEET","134-62-3","FishRtgut",20,96,2.05204e-08,0.000128304,0.000149094,0.855361
"1693","Dexamethasone","50-02-2","FishRtgut",20,96,1.59262e-08,0.000137764,0.000149452,0.918424
"1694","Digoxin","20830-75-5","FishRtgut",20,96,1.09673e-08,0.000147438,0.000149859,0.982918
"1695","Fenazaquin","120928-09-8","FishRtgut",20,96,2.01951e-07,7.33935e-07,0.000141193,0.0048929
"1696","Fenbuconazole","114369-43-6","FishRtgut",20,96,5.61253e-08,4.56865e-05,0.000146653,0.304577
"1697","Fluazinam","79622-59-6","FishRtgut",20,96,6.7337e-08,8.92052e-06,0.000146264,0.0594701
"1698","Furosemide","54-31-9","FishRtgut",20,96,1.13845e-09,0.000134484,0.000149335,0.896559
"1699","Glybenclamide","10238-21-8","FishRtgut",20,96,7.92978e-08,1.41252e-06,0.000146129,0.00941679
"1700","HC Red 3","1/4/2871","FishRtgut",20,96,9.61044e-09,0.000149832,0.00014998,0.998879
"1701","Hydralazine hydrochloride","304-20-1","FishRtgut",20,96,9.92836e-09,0.000149303,0.00014995,0.99535
"1702","Ketoconazole","65277-42-1","FishRtgut",20,96,6.73071e-08,3.97037e-06,0.000146444,0.0264692
"1703","Metformin","1115-70-4","FishRtgut",20,96,9.51459e-09,0.000149977,0.000149989,0.999847
"1704","Metoclopramide","364-62-5","FishRtgut",20,96,3.36369e-08,9.97943e-05,0.000148126,0.665295
"1705","Nitrofurantoin","67-20-9","FishRtgut",20,96,9.53051e-09,0.000149954,0.000149988,0.999696
"1706","Oxytetracycline hydrochloride","2058-46-0","FishRtgut",20,96,9.50646e-09,0.000149988,0.00014999,0.999919
"1707","Panthenol","16485-10-2 ","FishRtgut",20,96,9.51401e-09,0.000149978,0.000149989,0.999852
"1708","Paracetamol","103-90-2","FishRtgut",20,96,9.73321e-09,0.000149632,0.000149968,0.99755
"1709","Topiramate","97240-79-4","FishRtgut",20,96,9.50732e-09,0.000149987,0.00014999,0.999912
"1710","Trimellitic anhydride","552-30-7","FishRtgut",20,96,1.1816e-08,0.000145847,0.000149787,0.972316
"1711","Verapamil hydrochloride","152-11-4","FishRtgut",20,96,6.69845e-08,2.8963e-06,0.00014653,0.0193087
"1712","Warfarin","129-06-6","FishRtgut",20,96,2.87466e-08,0.000110653,0.000148479,0.737686
"1713","2,4-Dinitrophenol","51-28-5","FishRtgill",20,96,6.93873e-09,0.000143156,0.000149677,0.954376
"1714","Aldrin","309-00-2","FishRtgill",20,96,3.26039e-07,2.04857e-07,0.000127739,0.00136571
"1715","Azinphos-methyl","86-50-0","FishRtgill",20,96,2.02612e-08,8.8538e-05,0.000147797,0.590253
"1716","Chlorpyrifos","2921-88-2","FishRtgill",20,96,4.89215e-08,1.27435e-06,0.000145577,0.0084957
"1717","DDD-p,p'","50-29-3","FishRtgill",20,96,4.40841e-07,1.02021e-07,0.000122284,0.00068014
"1718","DDT-o,p'","789-02-6","FishRtgill",20,96,3.43084e-07,1.86287e-07,0.000126866,0.00124192
"1719","DDT-p,p'","72-54-8","FishRtgill",20,96,2.24526e-07,3.55086e-07,0.000133515,0.00236724
"1720","Diazinon","333-41-5","FishRtgill",20,96,3.48733e-08,1.41176e-05,0.000146251,0.094117
"1721","Dicofol","115-32-2","FishRtgill",20,96,5.33793e-08,1.20366e-06,0.000145223,0.00802443
"1722","Dieldrin","60-57-1","FishRtgill",20,96,6.16539e-08,1.09293e-06,0.000144576,0.00728617
"1723","Disulfoton","298-04-4","FishRtgill",20,96,3.53719e-08,8.71643e-06,0.000146299,0.0581095
"1724","Endosulfan I","115-29-7","FishRtgill",20,96,3.49452e-08,1.34954e-05,0.000146252,0.0899696
"1725","Endrin","72-20-8","FishRtgill",20,96,9.51994e-08,7.99391e-07,0.000142066,0.00532927
"1726","Ethion","563-12-2","FishRtgill",20,96,5.73793e-08,1.14722e-06,0.000144908,0.00764814
"1727","Heptachlor","76-44-8","FishRtgill",20,96,2.19657e-07,3.64652e-07,0.00013381,0.00243102
"1728","Heptachlor epoxide B","1024-57-3","FishRtgill",20,96,5.03674e-08,1.25042e-06,0.000145462,0.00833616
"1729","Lindane","58-89-9","FishRtgill",20,96,3.4471e-08,1.72431e-05,0.000146245,0.114954
"1730","Methoxychlor-o,p'","72-43-5","FishRtgill",20,96,5.82118e-08,1.13619e-06,0.000144843,0.00757462
"1731","Parathion","56-38-2","FishRtgill",20,96,3.49453e-08,1.34955e-05,0.000146252,0.0899699
"1732","Trifluralin","1582-09-8","FishRtgill",20,96,8.41045e-08,8.77482e-07,0.000142877,0.00584988
"1733","Eugenol F","97-53-0","FishRtgill",20,96,1.18874e-08,0.000123835,0.000148937,0.825564
"1734","Methyl-antranilate","134-20-3","FishRtgill",20,96,8.08327e-09,0.000138838,0.000149501,0.925585
"1735","Lilyfore","285977-85-7","FishRtgill",20,96,2.96265e-08,4.49102e-05,0.000146662,0.299402
"1736","Damascone beta","23726-91-2","FishRtgill",20,96,3.53891e-08,4.5883e-06,0.000146397,0.0305887
"1737","Veloutone","14595-54-1","FishRtgill",20,96,7.73527e-08,9.32652e-07,0.00014338,0.00621768
"1738","Verdox","82356-51-2","FishRtgill",20,96,3.11977e-07,2.21368e-07,0.000128494,0.00147579
"1739","Nirvanol","1506-02-1","FishRtgill",20,96,1.3614e-07,5.95438e-07,0.000139192,0.00396959
"1740","Cetalox","3738-00-9","FishRtgill",20,96,9.13191e-08,8.24376e-07,0.000142268,0.00549584
"1741","Tonalide","21145-77-7","FishRtgill",20,96,1.3614e-07,5.95438e-07,0.000139192,0.00396959
"1742","Caffeine","8/2/1958","FishRtgill",20,96,5.02487e-09,0.000149898,0.000149988,0.999322
"1743","Lamotrigine","84057-84-1","FishRtgill",20,96,1.72801e-08,0.000103861,0.00014827,0.692409
"1744","Diclofenac","15307-79-6","FishRtgill",20,96,1.11104e-09,0.000149358,0.000149961,0.995719
"1745","2,4-Dichlorophenoxyacetic","94-75-7","FishRtgill",20,96,2.24114e-10,8.34762e-05,0.000147647,0.556508
"1746","(S)-Naproxen","22204-53-1","FishRtgill",20,96,3.80857e-10,5.00962e-05,0.000146773,0.333974
"1747","Ibuprofen","15687-27-1","FishRtgill",20,96,1.90017e-10,1.7043e-05,0.00014625,0.11362
"1748","Torasemide","56211-40-6","FishRtgill",20,96,5.76848e-09,3.57346e-05,0.000146476,0.238231
"1749","Warfarin","81-81-2","FishRtgill",20,96,1.29118e-09,9.3355e-05,0.00014794,0.622367
"1750","di-n-butylphthalate","84-74-2","FishRtgill",20,96,3.49541e-08,2.10898e-06,0.000146653,0.0140599
"1751","hexachlorophene","70-30-4","FishRtgill",20,96,4.02692e-09,4.10907e-08,0.000105129,0.000273938
"1752","hexamethylenetetramine","100-97-0","FishRtgill",20,96,4.98525e-09,0.000149787,0.000149791,0.998578
"1753","Malathion","121-75-5","FishRtgill",20,96,1.31584e-08,0.000118669,0.000148762,0.791126
"1754","pentachlorophenol","87-86-5","FishRtgill",20,96,1.07761e-10,1.11901e-06,0.000144509,0.00746009
"1755","2,2,2-trichloroethanol","115-20-8","FishRtgill",20,96,6.08828e-09,0.000146001,0.000149571,0.973342
"1756","diethylphthalate","84-66-2","FishRtgill",20,96,1.44185e-08,0.00011347,0.000148584,0.756466
"1757","4-chlorophenol","106-48-9","FishRtgill",20,96,1.36162e-08,0.000116781,0.000148691,0.778541
"1758","permethrin","52645-53-1","FishRtgill",20,96,3.26072e-07,2.04878e-07,0.000127752,0.00136585
"1759","Aniline","62-53-3","FishRtgill",20,96,5.32319e-09,0.000148909,0.000149907,0.992726
"1760","4-fluoroaniline","371-40-4","FishRtgill",20,96,5.58407e-09,0.000147989,0.000149837,0.986591
"1761","2,4,6-trichlorophenol","6/2/1988","FishRtgill",20,96,3.43049e-08,1.84107e-05,0.000146238,0.122738
"1762","Allyl alcohol","107-18-6","FishRtgill",20,96,5.04564e-09,0.000149659,0.000149822,0.997725
"1763","N-methylaniline","100-61-8","FishRtgill",20,96,6.88656e-09,0.000143126,0.000149485,0.954176
"1764","3,4-dichloroaniline","95-76-1","FishRtgill",20,96,1.90419e-08,9.3849e-05,0.00014795,0.62566
"1765","4-decylaniline","37529-30-9","FishRtgill",20,96,2.76174e-07,2.68779e-07,0.000130484,0.00179186
"1766","naphthalene","91-20-3","FishRtgill",20,96,3.03996e-08,4.02209e-05,0.000146024,0.268139
"1767","1,2,4-trichlorobenzene","120-82-1","FishRtgill",20,96,3.42059e-08,9.05031e-06,0.000141626,0.0603354
"1768","1,2-dichlorobenzene","95-50-1","FishRtgill",20,96,2.98054e-08,2.92802e-05,0.000135724,0.195201
"1769","dichloromethane","9/2/1975","FishRtgill",20,96,4.67953e-09,0.000120241,0.000122166,0.801603
"1770","tetrachloroethylene","127-18-4","FishRtgill",20,96,2.56371e-08,2.69853e-05,0.000118029,0.179902
"1771","2,3-dimethyl-1,3-butadiene","513-81-5","FishRtgill",20,96,1.97033e-09,4.36506e-06,1.08433e-05,0.0291004
"1772","cyclosporine A","59865-13-3","FishRtgill",20,96,2.37629e-08,7.28816e-05,0.00014735,0.485877
"1773","chlorpromazine","50-53-3","FishRtgill",20,96,9.26305e-08,8.16279e-07,0.000142253,0.00544186
"1774","PBDE 47","5436-43-1","FishRtgill",20,96,4.13654e-07,1.22169e-07,0.000123462,0.000814461
"1775","PBDE 99","60348-60-9","FishRtgill",20,96,5.37938e-07,4.57178e-08,0.000118922,0.000304785
"1776","PBDE 153","68631-49-2","FishRtgill",20,96,6.23222e-07,1.27757e-08,0.000118205,8.51716e-05
"1777","amiodarone","1951-25-3","FishRtgill",20,96,5.82308e-07,2.68289e-08,0.000118093,0.00017886
"1778","PFBS","375-73-5","FishRtgill",20,96,6.31855e-09,0.000145423,0.000149762,0.969486
"1779","4:2 FTS","757124-72-4","FishRtgill",20,96,7.36829e-09,0.000141519,0.000149583,0.94346
"1780","PFNA","375-95-1","FishRtgill",20,96,2.12464e-07,3.79329e-07,0.000134249,0.00252886
"1781","PFHxA","307-24-4","FishRtgill",20,96,3.54437e-08,5.69454e-06,0.000146375,0.0379636
"1782","PFBA","375-22-4","FishRtgill",20,96,7.16482e-09,0.000142236,0.000149573,0.948242
"1783","PFOA","335-67-1","FishRtgill",20,96,3.54373e-08,6.72526e-06,0.000146306,0.0448351
"1784","6:2 FTS","27619-97-2","FishRtgill",20,96,2.47641e-08,6.82276e-05,0.000147177,0.45485
"1785","8:2 FTS","39108-34-4","FishRtgill",20,96,3.54462e-08,5.97263e-06,0.000146359,0.0398175
"1786","PFUnDA","2058-94-8","FishRtgill",20,96,1.0699e-12,4.80271e-07,0.000134956,0.00320181
"1787","PFOS","1763-23-1","FishRtgill",20,96,1.05441e-12,4.80271e-07,0.000134956,0.00320181
"1788","PFHpA","375-85-9","FishRtgill",20,96,3.31318e-08,2.58266e-05,0.000146245,0.172177
"1789","PFPeA","2706-90-3","FishRtgill",20,96,1.2565e-08,0.000120965,0.000148735,0.806436
"1790","PFHxS","355-46-4","FishRtgill",20,96,1.94425e-08,9.20837e-05,0.000147876,0.613892
"1791","PFDA","335-76-2","FishRtgill",20,96,6.36816e-13,2.76415e-07,0.000126344,0.00184276
"1792","Azathioprine","446-86-6","FishRtgill",20,96,5.04187e-09,0.000149848,0.000149985,0.998985
"1793","Benzocaine","94-09-7","FishRtgill",20,96,7.95207e-09,0.000139339,0.000149521,0.928925
"1794","Butylated hydroxyanisole","25013-16-5","FishRtgill",20,96,3.20398e-08,3.22085e-05,0.00014642,0.214723
"1795","Cetirizine dihydrochloride","83881-52-1","FishRtgill",20,96,5.20744e-09,0.000149324,0.000149956,0.995493
"1796","Cyclamate","139-05-9","FishRtgill",20,96,5.00043e-09,0.000149968,0.000149993,0.999786
"1797","Cyclophosphamide","6055-19-2","FishRtgill",20,96,5.19755e-09,0.000149356,0.000149957,0.995708
"1798","Cypermethrin","67375-30-8","FishRtgill",20,96,3.60154e-07,1.68984e-07,0.000126001,0.00112656
"1799","DEET","134-62-3","FishRtgill",20,96,1.07739e-08,0.000128312,0.000149103,0.855417
"1800","Dexamethasone","50-02-2","FishRtgill",20,96,8.36169e-09,0.000137771,0.00014946,0.918471
"1801","Digoxin","20830-75-5","FishRtgill",20,96,5.75804e-09,0.000147443,0.000149864,0.982952
"1802","Fenazaquin","120928-09-8","FishRtgill",20,96,1.06092e-07,7.34405e-07,0.000141284,0.00489603
"1803","Fenbuconazole","114369-43-6","FishRtgill",20,96,2.9471e-08,4.56946e-05,0.000146679,0.304631
"1804","Fluazinam","79622-59-6","FishRtgill",20,96,3.53595e-08,8.92242e-06,0.000146295,0.0594828
"1805","Furosemide","54-31-9","FishRtgill",20,96,5.97689e-10,0.000134484,0.000149335,0.896563
"1806","Glybenclamide","10238-21-8","FishRtgill",20,96,4.16418e-08,1.41287e-06,0.000146165,0.00941916
"1807","HC Red 3","1/4/2871","FishRtgill",20,96,5.04563e-09,0.000149836,0.000149984,0.99891
"1808","Hydralazine hydrochloride","304-20-1","FishRtgill",20,96,5.21255e-09,0.000149307,0.000149955,0.995382
"1809","Ketoconazole","65277-42-1","FishRtgill",20,96,3.53438e-08,3.97122e-06,0.000146475,0.0264748
"1810","Metformin","1115-70-4","FishRtgill",20,96,4.99531e-09,0.000149982,0.000149994,0.999877
"1811","Metoclopramide","364-62-5","FishRtgill",20,96,1.76613e-08,9.98049e-05,0.000148142,0.665366
"1812","Nitrofurantoin","67-20-9","FishRtgill",20,96,5.00367e-09,0.000149959,0.000149992,0.999726
"1813","Oxytetracycline hydrochloride","2058-46-0","FishRtgill",20,96,4.99104e-09,0.000149992,0.000149995,0.999949
"1814","Panthenol","16485-10-2 ","FishRtgill",20,96,4.995e-09,0.000149982,0.000149994,0.999882
"1815","Paracetamol","103-90-2","FishRtgill",20,96,5.11009e-09,0.000149637,0.000149973,0.99758
"1816","Topiramate","97240-79-4","FishRtgill",20,96,4.99149e-09,0.000149991,0.000149995,0.999942
"1817","Trimellitic anhydride","552-30-7","FishRtgill",20,96,6.20364e-09,0.000145853,0.000149792,0.972353
"1818","Verapamil hydrochloride","152-11-4","FishRtgill",20,96,3.51743e-08,2.89692e-06,0.000146561,0.0193128
