,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media
4472,Cyclophosphamide,6055-19-2,FishRtgut,20,384,,,,
4473,Cypermethrin,67375-30-8,FishRtgut,20,384,,,,
4474,DEET,134-62-3,FishRtgut,20,384,3.69E-08,3.20E-05,4.00E-05,0.801451163
4475,Dexamethasone,50-02-2,FishRtgut,20,384,3.55E-08,2.68E-05,4.00E-05,0.670872591
4476,Digoxin,20830-75-5,FishRtgut,20,384,6.55E-09,3.93E-05,4.00E-05,0.981608233
4477,Fenazaquin,120928-09-8,FishRtgut,20,384,,,,
4478,Fenbuconazole,114369-43-6,FishRtgut,20,384,,,,
4479,Fluazinam,79622-59-6,FishRtgut,20,384,2.53E-07,1.42E-06,3.97E-05,0.035704593
4480,Furosemide,54-31-9,FishRtgut,20,384,5.52E-08,2.55E-05,3.99E-05,0.639197136
4481,Glybenclamide,10238-21-8,FishRtgut,20,384,1.99E-07,4.01E-07,3.98E-05,0.010078458
4482,HC Red 3,2871-01-4,FishRtgut,20,384,,,,
4483,Hydralazine hydrochloride,304-20-1,FishRtgut,20,384,,,,
4484,Ketoconazole,65277-42-1,FishRtgut,20,384,2.05E-07,8.25E-06,3.98E-05,0.207346197
4485,Metformin,1115-70-4,FishRtgut,20,384,,,,
4486,Metoclopramide,364-62-5,FishRtgut,20,384,9.04E-08,1.80E-05,3.99E-05,0.451688379
4487,Nitrofurantoin,67-20-9,FishRtgut,20,384,5.73E-09,3.97E-05,4.00E-05,0.993570819
4488,Oxytetracycline hydrochloride,2058-46-0,FishRtgut,20,384,,,,
4489,Panthenol,16485-10-2 ,FishRtgut,20,384,,,,
4490,Paracetamol,103-90-2,FishRtgut,20,384,9.80E-09,3.79E-05,4.00E-05,0.9486514
4491,Topiramate,97240-79-4,FishRtgut,20,384,5.40E-09,3.98E-05,4.00E-05,0.996157234
4492,Trimellitic anhydride,552-30-7,FishRtgut,20,384,,,,
4493,Verapamil hydrochloride,152-11-4,FishRtgut,20,384,,,,
4494,Warfarin,129-06-6,FishRtgut,20,384,,,,
4495,"2,4-Dinitrophenol",51-28-5,FishRtgill,20,384,1.79E-08,3.22E-05,4.00E-05,0.804541882
4496,Aldrin,309-00-2,FishRtgill,20,384,2.09E-07,7.55E-08,3.98E-05,0.001897808
4497,Azinphos-methyl,86-50-0,FishRtgill,20,384,3.55E-07,4.78E-11,3.96E-05,1.20615E-06
4498,Chlorpyrifos,2921-88-2,FishRtgill,20,384,1.71E-07,2.05E-06,3.98E-05,0.051583839
4499,"DDD-p,p'",50-29-3,FishRtgill,20,384,2.15E-07,4.86E-09,3.98E-05,0.000122124
4500,"DDT-o,p'",789-02-6,FishRtgill,20,384,1.91E-07,1.36E-08,3.98E-05,0.000341275
4501,"DDT-p,p'",72-54-8,FishRtgill,20,384,2.07E-07,1.38E-08,3.98E-05,0.000346547
4502,Diazinon,333-41-5,FishRtgill,20,384,8.50E-08,9.48E-06,3.99E-05,0.237577377
4503,Dicofol,115-32-2,FishRtgill,20,384,3.57E-07,1.72E-11,3.96E-05,4.34526E-07
4504,Dieldrin,60-57-1,FishRtgill,20,384,1.90E-07,3.56E-07,3.98E-05,0.008935353
4505,Disulfoton,298-04-4,FishRtgill,20,384,1.19E-07,6.99E-06,3.99E-05,0.175183537
4506,Endosulfan I,115-29-7,FishRtgill,20,384,2.80E-09,3.98E-05,4.00E-05,0.995205135
4507,Endrin,72-20-8,FishRtgill,20,384,9.98E-08,3.48E-06,3.99E-05,0.087231109
4508,Ethion,563-12-2,FishRtgill,20,384,9.80E-08,2.88E-06,3.99E-05,0.072170854
4509,Heptachlor,76-44-8,FishRtgill,20,384,2.33E-07,1.35E-07,3.98E-05,0.003398105
4510,Heptachlor epoxide B,1024-57-3,FishRtgill,20,384,1.96E-07,2.35E-07,3.98E-05,0.005894128
4511,Lindane,58-89-9,FishRtgill,20,384,1.18E-07,7.82E-06,3.99E-05,0.196071627
4512,"Methoxychlor-o,p'",72-43-5,FishRtgill,20,384,1.52E-07,1.87E-07,3.98E-05,0.004682594
4513,Parathion,56-38-2,FishRtgill,20,384,1.10E-07,9.00E-06,3.99E-05,0.225504635
4514,Trifluralin,1582-09-8,FishRtgill,20,384,9.27E-08,9.31E-07,3.99E-05,0.02332299
4515,Eugenol F,97-53-0,FishRtgill,20,384,3.41E-08,2.51E-05,4.00E-05,0.629225484
4516,Methyl-antranilate,134-20-3,FishRtgill,20,384,1.57E-08,3.42E-05,4.00E-05,0.855838679
4517,Lilyfore,285977-85-7,FishRtgill,20,384,,,,
4518,Damascone beta,23726-91-2,FishRtgill,20,384,,,,
4519,Veloutone,14595-54-1,FishRtgill,20,384,,,,
4520,Verdox,82356-51-2,FishRtgill,20,384,,,,
4521,Nirvanol,1506-02-1,FishRtgill,20,384,,,,
4522,Cetalox,3738-00-9,FishRtgill,20,384,,,,
4523,Tonalide,21145-77-7,FishRtgill,20,384,,,,
4524,Caffeine,58-08-2,FishRtgill,20,384,3.00E-09,3.98E-05,4.00E-05,0.993967836
4525,Lamotrigine,84057-84-1,FishRtgill,20,384,4.61E-08,2.12E-05,4.00E-05,0.531272315
4526,Diclofenac,15307-79-6,FishRtgill,20,384,,,,
4527,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgill,20,384,4.35E-08,1.77E-05,4.00E-05,0.443729456
4528,(S)-Naproxen,22204-53-1,FishRtgill,20,384,8.25E-08,3.46E-06,3.99E-05,0.086659244
4529,Ibuprofen,15687-27-1,FishRtgill,20,384,8.91E-08,6.77E-06,3.99E-05,0.169579886
4530,Torasemide,56211-40-6,FishRtgill,20,384,8.40E-08,7.55E-06,3.99E-05,0.189058437
4531,Warfarin,81-81-2,FishRtgill,20,384,4.62E-08,2.32E-05,4.00E-05,0.580670353
4532,di-n-butylphthalate,84-74-2,FishRtgill,20,384,1.25E-07,2.07E-06,3.99E-05,0.051793038
4533,hexachlorophene,70-30-4,FishRtgill,20,384,,,,
4534,hexamethylenetetramine,100-97-0,FishRtgill,20,384,,,,
4535,Malathion,121-75-5,FishRtgill,20,384,3.95E-08,1.84E-05,4.00E-05,0.46008068
4536,pentachlorophenol,87-86-5,FishRtgill,20,384,1.42E-07,2.67E-07,3.99E-05,0.006688224
4537,"2,2,2-trichloroethanol",115-20-8,FishRtgill,20,384,1.10E-08,3.45E-05,4.00E-05,0.862228195
4538,diethylphthalate,84-66-2,FishRtgill,20,384,4.03E-08,2.37E-05,4.00E-05,0.591993671
4539,4-chlorophenol,106-48-9,FishRtgill,20,384,4.11E-08,1.90E-05,4.00E-05,0.475343014
4540,permethrin,52645-53-1,FishRtgill,20,384,2.67E-07,5.85E-09,3.97E-05,0.000147354
4541,Aniline,62-53-3,FishRtgill,20,384,8.66E-09,3.64E-05,4.00E-05,0.911395617
4542,4-fluoroaniline,371-40-4,FishRtgill,20,384,8.67E-09,3.63E-05,4.00E-05,0.906745756
4543,"2,4,6-trichlorophenol",88-06-2,FishRtgill,20,384,1.06E-07,2.89E-06,3.99E-05,0.072548246
4544,Allyl alcohol,107-18-6,FishRtgill,20,384,3.17E-09,3.96E-05,4.00E-05,0.990030583
4545,N-methylaniline,100-61-8,FishRtgill,20,384,1.76E-08,3.25E-05,4.00E-05,0.812795753
4546,"3,4-dichloroaniline",95-76-1,FishRtgill,20,384,6.42E-08,1.24E-05,3.99E-05,0.309790853
4547,4-decylaniline,37529-30-9,FishRtgill,20,384,1.88E-07,4.17E-08,3.98E-05,0.001046946
4548,naphthalene,91-20-3,FishRtgill,20,384,9.35E-08,9.01E-06,3.99E-05,0.225844213
4549,"1,2,4-trichlorobenzene",120-82-1,FishRtgill,20,384,1.43E-07,1.93E-06,3.99E-05,0.048331489
4550,"1,2-dichlorobenzene",95-50-1,FishRtgill,20,384,1.05E-07,6.53E-06,3.99E-05,0.163663205
4551,dichloromethane,75-09-2,FishRtgill,20,384,1.20E-08,3.49E-05,4.00E-05,0.873663154
4552,tetrachloroethylene,127-18-4,FishRtgill,20,384,9.60E-08,9.55E-06,3.99E-05,0.239407977
4553,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgill,20,384,4.78E-08,2.18E-05,4.00E-05,0.544545459
4554,cyclosporine A,59865-13-3,FishRtgill,20,384,,,,
4555,chlorpromazine,50-53-3,FishRtgill,20,384,2.07E-07,2.89E-07,3.98E-05,0.007267543
4556,PBDE 47,5436-43-1,FishRtgill,20,384,2.52E-07,1.19E-08,3.97E-05,0.000299881
4557,PBDE 99,60348-60-9,FishRtgill,20,384,2.73E-07,5.37E-09,3.97E-05,0.000135237
4558,PBDE 153,68631-49-2,FishRtgill,20,384,2.93E-07,2.13E-09,3.97E-05,5.37171E-05
4559,amiodarone,1951-25-3,FishRtgill,20,384,3.24E-07,1.28E-10,3.97E-05,3.23407E-06
4560,PFBS,375-73-5,FishRtgill,20,384,3.09E-08,2.24E-05,4.00E-05,0.561294698
4561,4:2 FTS,757124-72-4,FishRtgill,20,384,,,,
4562,PFNA,375-95-1,FishRtgill,20,384,,,,
4563,PFHxA,307-24-4,FishRtgill,20,384,,,,
4564,PFBA,375-22-4,FishRtgill,20,384,,,,
4565,PFOA,335-67-1,FishRtgill,20,384,,,,
4566,6:2 FTS,27619-97-2,FishRtgill,20,384,,,,
4567,8:2 FTS,39108-34-4,FishRtgill,20,384,,,,
4568,PFUnDA,2058-94-8,FishRtgill,20,384,,,,
4569,PFOS,1763-23-1,FishRtgill,20,384,,,,
4570,PFHpA,375-85-9,FishRtgill,20,384,,,,
4571,PFPeA,2706-90-3,FishRtgill,20,384,,,,
4572,PFHxS,355-46-4,FishRtgill,20,384,,,,
4573,PFDA,335-76-2,FishRtgill,20,384,,,,
4574,Azathioprine,446-86-6,FishRtgill,20,384,5.75E-09,3.81E-05,4.00E-05,0.952091802
4575,Benzocaine,94-09-7,FishRtgill,20,384,2.35E-08,2.92E-05,4.00E-05,0.730677885
4576,Butylated hydroxyanisole,25013-16-5,FishRtgill,20,384,,,,
4577,Cetirizine dihydrochloride,83881-52-1,FishRtgill,20,384,,,,
4578,Cyclamate,139-05-9,FishRtgill,20,384,,,,
4579,Cyclophosphamide,6055-19-2,FishRtgill,20,384,,,,
4580,Cypermethrin,67375-30-8,FishRtgill,20,384,,,,
4581,DEET,134-62-3,FishRtgill,20,384,1.94E-08,3.20E-05,4.00E-05,0.801451163
4582,Dexamethasone,50-02-2,FishRtgill,20,384,1.86E-08,2.68E-05,4.00E-05,0.670872591
4583,Digoxin,20830-75-5,FishRtgill,20,384,3.44E-09,3.93E-05,4.00E-05,0.981608233
4584,Fenazaquin,120928-09-8,FishRtgill,20,384,,,,
4585,Fenbuconazole,114369-43-6,FishRtgill,20,384,,,,
4586,Fluazinam,79622-59-6,FishRtgill,20,384,1.33E-07,1.42E-06,3.99E-05,0.035704593
4587,Furosemide,54-31-9,FishRtgill,20,384,2.90E-08,2.55E-05,4.00E-05,0.639197136
4588,Glybenclamide,10238-21-8,FishRtgill,20,384,1.05E-07,4.02E-07,3.99E-05,0.010078458
4589,HC Red 3,2871-01-4,FishRtgill,20,384,,,,
4590,Hydralazine hydrochloride,304-20-1,FishRtgill,20,384,,,,
4591,Ketoconazole,65277-42-1,FishRtgill,20,384,1.08E-07,8.27E-06,3.99E-05,0.207346197
4592,Metformin,1115-70-4,FishRtgill,20,384,,,,
4593,Metoclopramide,364-62-5,FishRtgill,20,384,4.75E-08,1.80E-05,4.00E-05,0.451688379
4594,Nitrofurantoin,67-20-9,FishRtgill,20,384,3.01E-09,3.97E-05,4.00E-05,0.993570819
4595,Oxytetracycline hydrochloride,2058-46-0,FishRtgill,20,384,,,,
4596,Panthenol,16485-10-2 ,FishRtgill,20,384,,,,
4597,Paracetamol,103-90-2,FishRtgill,20,384,5.15E-09,3.79E-05,4.00E-05,0.9486514
4598,Topiramate,97240-79-4,FishRtgill,20,384,2.84E-09,3.98E-05,4.00E-05,0.996157234
4599,Trimellitic anhydride,552-30-7,FishRtgill,20,384,,,,
4600,Verapamil hydrochloride,152-11-4,FishRtgill,20,384,,,,
4601,Warfarin,129-06-6,FishRtgill,20,384,,,,
4602,"2,4-Dinitrophenol",51-28-5,Default,20,384,1.73E-07,3.20E-05,3.98E-05,0.804541882
4603,Aldrin,309-00-2,Default,20,384,1.34E-06,7.34E-08,3.87E-05,0.001897808
4604,Azinphos-methyl,86-50-0,Default,20,384,1.98E-06,4.59E-11,3.80E-05,1.20615E-06
4605,Chlorpyrifos,2921-88-2,Default,20,384,1.15E-06,2.00E-06,3.88E-05,0.051583839
4606,"DDD-p,p'",50-29-3,Default,20,384,1.37E-06,4.72E-09,3.86E-05,0.000122124
4607,"DDT-o,p'",789-02-6,Default,20,384,1.26E-06,1.32E-08,3.87E-05,0.000341275
4608,"DDT-p,p'",72-54-8,Default,20,384,1.33E-06,1.34E-08,3.87E-05,0.000346547
4609,Diazinon,333-41-5,Default,20,384,7.01E-07,9.34E-06,3.93E-05,0.237577377
4610,Dicofol,115-32-2,Default,20,384,1.98E-06,1.65E-11,3.80E-05,4.34526E-07
4611,Dieldrin,60-57-1,Default,20,384,1.25E-06,3.46E-07,3.87E-05,0.008935353
4612,Disulfoton,298-04-4,Default,20,384,8.79E-07,6.85E-06,3.91E-05,0.175183537
4613,Endosulfan I,115-29-7,Default,20,384,2.72E-08,3.98E-05,4.00E-05,0.995205135
4614,Endrin,72-20-8,Default,20,384,8.25E-07,3.42E-06,3.92E-05,0.087231109
4615,Ethion,563-12-2,Default,20,384,8.23E-07,2.83E-06,3.92E-05,0.072170854
4616,Heptachlor,76-44-8,Default,20,384,1.45E-06,1.31E-07,3.86E-05,0.003398105
4617,Heptachlor epoxide B,1024-57-3,Default,20,384,1.28E-06,2.28E-07,3.87E-05,0.005894128
4618,Lindane,58-89-9,Default,20,384,8.63E-07,7.67E-06,3.91E-05,0.196071627
4619,"Methoxychlor-o,p'",72-43-5,Default,20,384,1.09E-06,1.82E-07,3.89E-05,0.004682594
4620,Parathion,56-38-2,Default,20,384,8.19E-07,8.84E-06,3.92E-05,0.225504635
4621,Trifluralin,1582-09-8,Default,20,384,8.18E-07,9.14E-07,3.92E-05,0.02332299
4622,Eugenol F,97-53-0,Default,20,384,3.17E-07,2.50E-05,3.97E-05,0.629225484
4623,Methyl-antranilate,134-20-3,Default,20,384,1.42E-07,3.41E-05,3.99E-05,0.855838679
4624,Lilyfore,285977-85-7,Default,20,384,,,,
4625,Damascone beta,23726-91-2,Default,20,384,,,,
4626,Veloutone,14595-54-1,Default,20,384,,,,
4627,Verdox,82356-51-2,Default,20,384,,,,
4628,Nirvanol,1506-02-1,Default,20,384,,,,
4629,Cetalox,3738-00-9,Default,20,384,,,,
4630,Tonalide,21145-77-7,Default,20,384,,,,
4631,Caffeine,58-08-2,Default,20,384,2.86E-08,3.97E-05,4.00E-05,0.993967836
4632,Lamotrigine,84057-84-1,Default,20,384,4.10E-07,2.10E-05,3.96E-05,0.531272315
4633,Diclofenac,15307-79-6,Default,20,384,,,,
4634,"2,4-Dichlorophenoxyacetic",94-75-7,Default,20,384,4.32E-07,1.76E-05,3.96E-05,0.443729456
4635,(S)-Naproxen,22204-53-1,Default,20,384,7.48E-07,3.40E-06,3.93E-05,0.086659244
4636,Ibuprofen,15687-27-1,Default,20,384,7.45E-07,6.66E-06,3.93E-05,0.169579886
4637,Torasemide,56211-40-6,Default,20,384,7.15E-07,7.43E-06,3.93E-05,0.189058437
4638,Warfarin,81-81-2,Default,20,384,3.91E-07,2.30E-05,3.96E-05,0.580670353
4639,di-n-butylphthalate,84-74-2,Default,20,384,9.52E-07,2.02E-06,3.90E-05,0.051793038
4640,hexachlorophene,70-30-4,Default,20,384,,,,
4641,hexamethylenetetramine,100-97-0,Default,20,384,,,,
4642,Malathion,121-75-5,Default,20,384,4.08E-07,1.82E-05,3.96E-05,0.46008068
4643,pentachlorophenol,87-86-5,Default,20,384,1.04E-06,2.61E-07,3.90E-05,0.006688224
4644,"2,2,2-trichloroethanol",115-20-8,Default,20,384,1.18E-07,3.44E-05,3.99E-05,0.862228195
4645,diethylphthalate,84-66-2,Default,20,384,3.60E-07,2.35E-05,3.96E-05,0.591993671
4646,4-chlorophenol,106-48-9,Default,20,384,4.09E-07,1.88E-05,3.96E-05,0.475343014
4647,permethrin,52645-53-1,Default,20,384,1.60E-06,5.66E-09,3.84E-05,0.000147354
4648,Aniline,62-53-3,Default,20,384,8.78E-08,3.64E-05,3.99E-05,0.911395617
4649,4-fluoroaniline,371-40-4,Default,20,384,8.97E-08,3.62E-05,3.99E-05,0.906745756
4650,"2,4,6-trichlorophenol",88-06-2,Default,20,384,8.58E-07,2.84E-06,3.91E-05,0.072548246
4651,Allyl alcohol,107-18-6,Default,20,384,3.10E-08,3.96E-05,4.00E-05,0.990030583
4652,N-methylaniline,100-61-8,Default,20,384,1.69E-07,3.24E-05,3.98E-05,0.812795753
4653,"3,4-dichloroaniline",95-76-1,Default,20,384,5.79E-07,1.22E-05,3.94E-05,0.309790853
4654,4-decylaniline,37529-30-9,Default,20,384,1.25E-06,4.06E-08,3.88E-05,0.001046946
4655,naphthalene,91-20-3,Default,20,384,7.44E-07,8.87E-06,3.93E-05,0.225844213
4656,"1,2,4-trichlorobenzene",120-82-1,Default,20,384,1.03E-06,1.88E-06,3.90E-05,0.048331489
4657,"1,2-dichlorobenzene",95-50-1,Default,20,384,8.20E-07,6.41E-06,3.92E-05,0.163663205
4658,dichloromethane,75-09-2,Default,20,384,1.18E-07,3.48E-05,3.99E-05,0.873663154
4659,tetrachloroethylene,127-18-4,Default,20,384,7.50E-07,9.40E-06,3.93E-05,0.239407977
4660,"2,3-dimethyl-1,3-butadiene",513-81-5,Default,20,384,4.13E-07,2.16E-05,3.96E-05,0.544545459
4661,cyclosporine A,59865-13-3,Default,20,384,,,,
4662,chlorpromazine,50-53-3,Default,20,384,1.33E-06,2.81E-07,3.87E-05,0.007267543
4663,PBDE 47,5436-43-1,Default,20,384,1.53E-06,1.15E-08,3.85E-05,0.000299881
4664,PBDE 99,60348-60-9,Default,20,384,1.62E-06,5.19E-09,3.84E-05,0.000135237
4665,PBDE 153,68631-49-2,Default,20,384,1.71E-06,2.06E-09,3.83E-05,5.37171E-05
4666,amiodarone,1951-25-3,Default,20,384,1.84E-06,1.23E-10,3.82E-05,3.23407E-06
4667,PFBS,375-73-5,Default,20,384,3.29E-07,2.23E-05,3.97E-05,0.561294698
4668,4:2 FTS,757124-72-4,Default,20,384,,,,
4669,PFNA,375-95-1,Default,20,384,,,,
4670,PFHxA,307-24-4,Default,20,384,,,,
4671,PFBA,375-22-4,Default,20,384,,,,
4672,PFOA,335-67-1,Default,20,384,,,,
4673,6:2 FTS,27619-97-2,Default,20,384,,,,
4674,8:2 FTS,39108-34-4,Default,20,384,,,,
4675,PFUnDA,2058-94-8,Default,20,384,,,,
4676,PFOS,1763-23-1,Default,20,384,,,,
4677,PFHpA,375-85-9,Default,20,384,,,,
4678,PFPeA,2706-90-3,Default,20,384,,,,
4679,PFHxS,355-46-4,Default,20,384,,,,
4680,PFDA,335-76-2,Default,20,384,,,,
4681,Azathioprine,446-86-6,Default,20,384,5.81E-08,3.80E-05,3.99E-05,0.952091802
4682,Benzocaine,94-09-7,Default,20,384,2.28E-07,2.91E-05,3.98E-05,0.730677885
4683,Butylated hydroxyanisole,25013-16-5,Default,20,384,,,,
4684,Cetirizine dihydrochloride,83881-52-1,Default,20,384,,,,
4685,Cyclamate,139-05-9,Default,20,384,,,,
4686,Cyclophosphamide,6055-19-2,Default,20,384,,,,
4687,Cypermethrin,67375-30-8,Default,20,384,,,,
4688,DEET,134-62-3,Default,20,384,1.81E-07,3.19E-05,3.98E-05,0.801451163
4689,Dexamethasone,50-02-2,Default,20,384,2.29E-07,2.67E-05,3.98E-05,0.670872591
4690,Digoxin,20830-75-5,Default,20,384,3.56E-08,3.92E-05,4.00E-05,0.981608233
4691,Fenazaquin,120928-09-8,Default,20,384,,,,
4692,Fenbuconazole,114369-43-6,Default,20,384,,,,
4693,Fluazinam,79622-59-6,Default,20,384,9.94E-07,1.39E-06,3.90E-05,0.035704593
4694,Furosemide,54-31-9,Default,20,384,2.89E-07,2.54E-05,3.97E-05,0.639197136
4695,Glybenclamide,10238-21-8,Default,20,384,8.76E-07,3.94E-07,3.91E-05,0.010078458
4696,HC Red 3,2871-01-4,Default,20,384,,,,
4697,Hydralazine hydrochloride,304-20-1,Default,20,384,,,,
4698,Ketoconazole,65277-42-1,Default,20,384,8.16E-07,8.12E-06,3.92E-05,0.207346197
4699,Metformin,1115-70-4,Default,20,384,,,,
4700,Metoclopramide,364-62-5,Default,20,384,4.48E-07,1.79E-05,3.96E-05,0.451688379
4701,Nitrofurantoin,67-20-9,Default,20,384,2.88E-08,3.97E-05,4.00E-05,0.993570819
4702,Oxytetracycline hydrochloride,2058-46-0,Default,20,384,,,,
4703,Panthenol,16485-10-2 ,Default,20,384,,,,
4704,Paracetamol,103-90-2,Default,20,384,5.67E-08,3.79E-05,3.99E-05,0.9486514
4705,Topiramate,97240-79-4,Default,20,384,2.70E-08,3.98E-05,4.00E-05,0.996157234
4706,Trimellitic anhydride,552-30-7,Default,20,384,,,,
4707,Verapamil hydrochloride,152-11-4,Default,20,384,,,,
4708,Warfarin,129-06-6,Default,20,384,,,,
4709,"2,4-Dinitrophenol",51-28-5,MCF7,20,384,7.30E-08,3.21E-05,3.99E-05,0.804541882
4710,Aldrin,309-00-2,MCF7,20,384,3.92E-07,7.52E-08,3.96E-05,0.001897808
4711,Azinphos-methyl,86-50-0,MCF7,20,384,6.71E-07,4.74E-11,3.93E-05,1.20615E-06
4712,Chlorpyrifos,2921-88-2,MCF7,20,384,3.21E-07,2.05E-06,3.97E-05,0.051583839
4713,"DDD-p,p'",50-29-3,MCF7,20,384,4.02E-07,4.84E-09,3.96E-05,0.000122124
4714,"DDT-o,p'",789-02-6,MCF7,20,384,3.56E-07,1.35E-08,3.96E-05,0.000341275
4715,"DDT-p,p'",72-54-8,MCF7,20,384,3.87E-07,1.37E-08,3.96E-05,0.000346547
4716,Diazinon,333-41-5,MCF7,20,384,1.68E-07,9.46E-06,3.98E-05,0.237577377
4717,Dicofol,115-32-2,MCF7,20,384,6.74E-07,1.71E-11,3.93E-05,4.34526E-07
4718,Dieldrin,60-57-1,MCF7,20,384,3.55E-07,3.54E-07,3.96E-05,0.008935353
4719,Disulfoton,298-04-4,MCF7,20,384,2.30E-07,6.97E-06,3.98E-05,0.175183537
4720,Endosulfan I,115-29-7,MCF7,20,384,5.57E-08,3.98E-05,3.99E-05,0.995205135
4721,Endrin,72-20-8,MCF7,20,384,1.87E-07,3.47E-06,3.98E-05,0.087231109
4722,Ethion,563-12-2,MCF7,20,384,1.83E-07,2.87E-06,3.98E-05,0.072170854
4723,Heptachlor,76-44-8,MCF7,20,384,4.38E-07,1.34E-07,3.96E-05,0.003398105
4724,Heptachlor epoxide B,1024-57-3,MCF7,20,384,3.67E-07,2.34E-07,3.96E-05,0.005894128
4725,Lindane,58-89-9,MCF7,20,384,2.28E-07,7.80E-06,3.98E-05,0.196071627
4726,"Methoxychlor-o,p'",72-43-5,MCF7,20,384,2.82E-07,1.86E-07,3.97E-05,0.004682594
4727,Parathion,56-38-2,MCF7,20,384,2.15E-07,8.97E-06,3.98E-05,0.225504635
4728,Trifluralin,1582-09-8,MCF7,20,384,1.69E-07,9.29E-07,3.98E-05,0.02332299
4729,Eugenol F,97-53-0,MCF7,20,384,9.36E-08,2.51E-05,3.99E-05,0.629225484
4730,Methyl-antranilate,134-20-3,MCF7,20,384,7.19E-08,3.42E-05,3.99E-05,0.855838679
4731,Lilyfore,285977-85-7,MCF7,20,384,,,,
4732,Damascone beta,23726-91-2,MCF7,20,384,,,,
4733,Veloutone,14595-54-1,MCF7,20,384,,,,
4734,Verdox,82356-51-2,MCF7,20,384,,,,
4735,Nirvanol,1506-02-1,MCF7,20,384,,,,
4736,Cetalox,3738-00-9,MCF7,20,384,,,,
4737,Tonalide,21145-77-7,MCF7,20,384,,,,
4738,Caffeine,58-08-2,MCF7,20,384,5.60E-08,3.97E-05,3.99E-05,0.993967836
4739,Lamotrigine,84057-84-1,MCF7,20,384,1.11E-07,2.12E-05,3.99E-05,0.531272315
4740,Diclofenac,15307-79-6,MCF7,20,384,,,,
4741,"2,4-Dichlorophenoxyacetic",94-75-7,MCF7,20,384,1.00E-07,1.77E-05,3.99E-05,0.443729456
4742,(S)-Naproxen,22204-53-1,MCF7,20,384,1.54E-07,3.45E-06,3.98E-05,0.086659244
4743,Ibuprofen,15687-27-1,MCF7,20,384,1.71E-07,6.75E-06,3.98E-05,0.169579886
4744,Torasemide,56211-40-6,MCF7,20,384,1.63E-07,7.53E-06,3.98E-05,0.189058437
4745,Warfarin,81-81-2,MCF7,20,384,1.14E-07,2.32E-05,3.99E-05,0.580670353
4746,di-n-butylphthalate,84-74-2,MCF7,20,384,2.33E-07,2.06E-06,3.98E-05,0.051793038
4747,hexachlorophene,70-30-4,MCF7,20,384,,,,
4748,hexamethylenetetramine,100-97-0,MCF7,20,384,,,,
4749,Malathion,121-75-5,MCF7,20,384,9.34E-08,1.84E-05,3.99E-05,0.46008068
4750,pentachlorophenol,87-86-5,MCF7,20,384,2.63E-07,2.66E-07,3.97E-05,0.006688224
4751,"2,2,2-trichloroethanol",115-20-8,MCF7,20,384,6.33E-08,3.44E-05,3.99E-05,0.862228195
4752,diethylphthalate,84-66-2,MCF7,20,384,1.03E-07,2.36E-05,3.99E-05,0.591993671
4753,4-chlorophenol,106-48-9,MCF7,20,384,9.75E-08,1.90E-05,3.99E-05,0.475343014
4754,permethrin,52645-53-1,MCF7,20,384,5.02E-07,5.82E-09,3.95E-05,0.000147354
4755,Aniline,62-53-3,MCF7,20,384,6.18E-08,3.64E-05,3.99E-05,0.911395617
4756,4-fluoroaniline,371-40-4,MCF7,20,384,6.15E-08,3.62E-05,3.99E-05,0.906745756
4757,"2,4,6-trichlorophenol",88-06-2,MCF7,20,384,1.98E-07,2.89E-06,3.98E-05,0.072548246
4758,Allyl alcohol,107-18-6,MCF7,20,384,5.61E-08,3.95E-05,3.99E-05,0.990030583
4759,N-methylaniline,100-61-8,MCF7,20,384,7.31E-08,3.25E-05,3.99E-05,0.812795753
4760,"3,4-dichloroaniline",95-76-1,MCF7,20,384,1.32E-07,1.24E-05,3.99E-05,0.309790853
4761,4-decylaniline,37529-30-9,MCF7,20,384,3.50E-07,4.15E-08,3.96E-05,0.001046946
4762,naphthalene,91-20-3,MCF7,20,384,1.83E-07,8.99E-06,3.98E-05,0.225844213
4763,"1,2,4-trichlorobenzene",120-82-1,MCF7,20,384,2.67E-07,1.92E-06,3.97E-05,0.048331489
4764,"1,2-dichlorobenzene",95-50-1,MCF7,20,384,2.02E-07,6.51E-06,3.98E-05,0.163663205
4765,dichloromethane,75-09-2,MCF7,20,384,6.60E-08,3.49E-05,3.99E-05,0.873663154
4766,tetrachloroethylene,127-18-4,MCF7,20,384,1.89E-07,9.53E-06,3.98E-05,0.239407977
4767,"2,3-dimethyl-1,3-butadiene",513-81-5,MCF7,20,384,1.15E-07,2.17E-05,3.99E-05,0.544545459
4768,cyclosporine A,59865-13-3,MCF7,20,384,,,,
4769,chlorpromazine,50-53-3,MCF7,20,384,3.87E-07,2.88E-07,3.96E-05,0.007267543
4770,PBDE 47,5436-43-1,MCF7,20,384,4.74E-07,1.19E-08,3.95E-05,0.000299881
4771,PBDE 99,60348-60-9,MCF7,20,384,5.14E-07,5.34E-09,3.95E-05,0.000135237
4772,PBDE 153,68631-49-2,MCF7,20,384,5.51E-07,2.12E-09,3.94E-05,5.37171E-05
