,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
1318,Azinphos-methyl,86-50-0,SH-SY5Y,2,96,7.15E-08,0.000137349,0.000146542,0.915663,N,
1319,Chlorpyrifos,2921-88-2,SH-SY5Y,2,96,6.20E-07,9.48E-06,0.000116837,0.0632052,N,
1320,"DDD-p,p'",50-29-3,SH-SY5Y,2,96,2.31E-06,3.81E-07,4.60E-05,0.0025369,N,
1321,"DDT-o,p'",789-02-6,SH-SY5Y,2,96,2.08E-06,7.73E-07,5.33E-05,0.00515377,N,
1322,"DDT-p,p'",72-54-8,SH-SY5Y,2,96,1.70E-06,1.76E-06,6.77E-05,0.011729,N,
1323,Diazinon,333-41-5,SH-SY5Y,2,96,3.18E-07,6.81E-05,0.000131774,0.453778,N,
1324,Dicofol,115-32-2,SH-SY5Y,2,96,6.65E-07,8.84E-06,0.000114636,0.058946,N,
1325,Dieldrin,60-57-1,SH-SY5Y,2,96,7.43E-07,7.84E-06,0.000110782,0.0522744,N,
1326,Disulfoton,298-04-4,SH-SY5Y,2,96,3.75E-07,4.99E-05,0.000128644,0.332615,N,
1327,Endosulfan I,115-29-7,SH-SY5Y,2,96,3.24E-07,6.63E-05,0.000131445,0.441748,N,
1328,Endrin,72-20-8,SH-SY5Y,2,96,1.02E-06,5.23E-06,9.77E-05,0.0348771,N,
1329,Ethion,563-12-2,SH-SY5Y,2,96,7.03E-07,8.33E-06,0.000112737,0.0555439,N,
1330,Heptachlor,76-44-8,SH-SY5Y,2,96,1.68E-06,1.82E-06,6.85E-05,0.0121489,N,
1331,Heptachlor epoxide B,1024-57-3,SH-SY5Y,2,96,6.35E-07,9.26E-06,0.000116114,0.0617642,N,
1332,Lindane,58-89-9,SH-SY5Y,2,96,2.91E-07,7.62E-05,0.00013326,0.5082,N,
1333,"Methoxychlor-o,p'",72-43-5,SH-SY5Y,2,96,7.11E-07,8.23E-06,0.00011235,0.0548795,N,
1334,Parathion,56-38-2,SH-SY5Y,2,96,3.24E-07,6.63E-05,0.000131447,0.441754,N,
1335,Trifluralin,1582-09-8,SH-SY5Y,2,96,9.33E-07,5.91E-06,0.000101624,0.0394291,N,
1336,Cisapride,81098-60-4,SH-SY5Y,2,96,9.25E-08,9.69E-05,0.000137432,0.646091,B,7.8
1337,Citalopram hydrobromide,59729-33-8,SH-SY5Y,2,96,1.46E-07,0.000117768,0.000141922,0.785118,N,
1338,Dofetilide,115256-11-6,SH-SY5Y,2,96,5.08E-08,0.000146227,0.000148838,0.974846,B,8.4
1339,Moxifloxacin hydrochloride,186826-86-8,SH-SY5Y,2,96,1.33E-08,0.000149711,0.000149888,0.998076,A,6
1340,N-acetylpro-cainamide,32795-44-1,SH-SY5Y,2,96,7.50E-08,0.000149615,0.000149814,0.99743,B,9.2
1341,Quinidine sulfate,50-54-4,SH-SY5Y,2,96,6.80E-08,0.000116364,0.000141607,0.775759,B,9.3
1342,Sematilide,101526-83-4,SH-SY5Y,2,96,6.93E-08,0.000149675,0.000149838,0.997831,B,9.1
1343,Sotalol hydrochloride,959-24-0,SH-SY5Y,2,96,6.46E-08,0.000149903,0.000149922,0.999354,B,9
1344,Mifepristone,84371-65-3,SH-SY5Y,2,96,5.62E-07,1.04E-05,0.000119744,0.0694234,N,
1345,Perfluorobutanesulfonic_acid,375-73-5,SH-SY5Y,2,96,1.28E-09,0.000149332,0.000149773,0.995545,A,-2.9
1346,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,SH-SY5Y,2,96,1.26E-09,0.000148758,0.000149597,0.991718,A,1.4
1347,Perfluorononanoic_acid,375-95-1,SH-SY5Y,2,96,1.75E-11,2.04E-06,6.66E-05,0.0135801,A,0.1
1348,Perfluorohexanoic_acid,307-24-4,SH-SY5Y,2,96,3.14E-10,3.69E-05,0.000126829,0.245736,A,0.1
1349,Perfluorobutanoic_acid,375-22-4,SH-SY5Y,2,96,1.27E-09,0.000148871,0.000149631,0.992471,A,0.1
1350,Perfluorooctanoic_acid,335-67-1,SH-SY5Y,2,96,3.56E-10,4.18E-05,0.000127526,0.278681,A,0.1
1351,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,SH-SY5Y,2,96,1.10E-09,0.000129897,0.000144764,0.86598,A,1.4
1352,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,SH-SY5Y,2,96,3.25E-10,3.82E-05,0.000127017,0.254876,A,1.4
1353,Perfluoroundecanoic_acid,2058-94-8,SH-SY5Y,2,96,2.13E-11,2.49E-06,7.21E-05,0.0165771,A,0.1
1354,Perfluorooctanesulfonic_acid,1763-23-1,SH-SY5Y,2,96,2.12E-11,2.49E-06,7.21E-05,0.0165771,A,-2.9
1355,Perfluoroheptanoic_acid,375-85-9,SH-SY5Y,2,96,7.97E-10,9.36E-05,0.000136817,0.624329,A,0.1
1356,Perfluoropentanoic_acid,2706-90-3,SH-SY5Y,2,96,1.24E-09,0.000145326,0.000148627,0.968839,A,0.1
1357,Perfluorohexanesulfonic_acid,355-46-4,SH-SY5Y,2,96,1.18E-09,0.000138568,0.000146875,0.92379,A,-2.9
1358,Perfluorodecanoic_acid,335-76-2,SH-SY5Y,2,96,9.89E-12,1.13E-06,5.29E-05,0.0075649,A,0.1
1359,cyclosporine A,59865-13-3,SH-SY5Y,2,96,9.34E-08,0.000131703,0.00014516,0.878021,N,
1360,chlorpromazine,50-53-3,SH-SY5Y,2,96,3.38E-08,5.55E-06,9.80E-05,0.0369668,B,9.4
1361,PBDE 47,5436-43-1,SH-SY5Y,2,96,2.25E-06,4.68E-07,4.77E-05,0.00311912,N,
1362,PBDE 99,60348-60-9,SH-SY5Y,2,96,2.51E-06,1.59E-07,4.14E-05,0.00105841,N,
1363,PBDE 153,68631-49-2,SH-SY5Y,2,96,2.68E-06,4.38E-08,4.05E-05,0.000291781,N,
1364,amiodarone,1951-25-3,SH-SY5Y,2,96,1.24E-07,1.04E-07,2.84E-05,0.000693344,B,9
1365,Azathioprine,446-86-6,SH-SY5Y,2,96,1.89E-08,0.000149957,0.000149971,0.999717,A,8.2
1366,Benzocaine,94-09-7,SH-SY5Y,2,96,2.66E-08,0.000148388,0.000149472,0.989251,N,
1367,Butylated hydroxyanisole,25013-16-5,SH-SY5Y,2,96,2.02E-07,0.000102269,0.000138533,0.68179,N,
1368,Cetirizine dihydrochloride,83881-52-1,SH-SY5Y,2,96,6.80E-09,0.000149891,0.000149954,0.999274,A,4.7
1369,Cyclamate,139-05-9,SH-SY5Y,2,96,2.57E-06,0.000147427,0.00014743,0.982848,B,17.6
1370,Cyclophosphamide,6055-19-2,SH-SY5Y,2,96,3.42E-08,0.000149868,0.000149928,0.99912,B,6.1
1371,Cypermethrin,67375-30-8,SH-SY5Y,2,96,2.12E-06,6.87E-07,5.18E-05,0.00457789,N,
1372,DEET,134-62-3,SH-SY5Y,2,96,3.43E-08,0.000146579,0.000148954,0.977192,N,
1373,Dexamethasone,50-02-2,SH-SY5Y,2,96,2.77E-08,0.000148143,0.0001494,0.987622,N,
1374,Digoxin,20830-75-5,SH-SY5Y,2,96,2.12E-08,0.000149601,0.000149846,0.997339,N,
1375,Fenazaquin,120928-09-8,SH-SY5Y,2,96,1.09E-06,4.67E-06,9.41E-05,0.0311565,N,
1376,Fenbuconazole,114369-43-6,SH-SY5Y,2,96,1.53E-07,0.000115889,0.000141501,0.772595,N,
1377,Fluazinam,79622-59-6,SH-SY5Y,2,96,3.73E-07,5.07E-05,0.000128773,0.338035,N,
1378,Furosemide,54-31-9,SH-SY5Y,2,96,1.61E-09,0.000147639,0.000149269,0.984261,A,3
1379,Glybenclamide,10238-21-8,SH-SY5Y,2,96,2.43E-09,1.09E-05,0.00012076,0.0726054,A,5
1380,HC Red 3,2871-01-4,SH-SY5Y,2,96,1.95E-08,0.000149955,0.00014997,0.9997,N,
1381,Hydralazine hydrochloride,304-20-1,SH-SY5Y,2,96,3.25E-08,0.000149862,0.000149927,0.999083,B,6
1382,Ketoconazole,65277-42-1,SH-SY5Y,2,96,3.82E-07,2.74E-05,0.000125523,0.182795,B,6.6
1383,Metformin,1115-70-4,SH-SY5Y,2,96,1.12E-07,0.000149886,0.000149887,0.999238,B,9.6
1384,Metoclopramide,364-62-5,SH-SY5Y,2,96,6.23E-08,0.000140606,0.000147345,0.937375,B,9
1385,Nitrofurantoin,67-20-9,SH-SY5Y,2,96,1.67E-08,0.000149977,0.000149981,0.999848,A,7.3
1386,Oxytetracycline hydrochloride,2058-46-0,SH-SY5Y,2,96,5.86E-09,0.000149994,0.000149994,0.999958,A,4.5
1387,Panthenol,16485-10-2 ,SH-SY5Y,2,96,1.94E-08,0.000149978,0.000149979,0.999856,N,
1388,Paracetamol,103-90-2,SH-SY5Y,2,96,1.97E-08,0.000149924,0.000149958,0.999496,N,
1389,Topiramate,97240-79-4,SH-SY5Y,2,96,1.93E-08,0.00014998,0.00014998,0.999866,A,9.2
1390,Trimellitic anhydride,552-30-7,SH-SY5Y,2,96,1.97E-09,0.000149392,0.000149792,0.995946,A,3.3
1391,Verapamil hydrochloride,152-11-4,SH-SY5Y,2,96,2.62E-08,2.12E-05,0.000125065,0.141344,B,9.2
1392,Warfarin,129-06-6,SH-SY5Y,2,96,4.85E-08,0.000143128,0.000148021,0.954188,N,
1393,Caffeine,58-08-2,HEK293H,2,96,2.85E-08,0.000149956,0.000149965,0.999705,N,
1394,Lamotrigine,84057-84-1,HEK293H,2,96,2.15E-07,0.00014142,0.000147452,0.942798,B,6.6
1395,Diclofenac,15307-79-6,HEK293H,2,96,3.68E-06,0.000146226,0.000146285,0.974842,B,17.6
1396,"2,4-Dichlorophenoxyacetic",94-75-7,HEK293H,2,96,1.90E-09,0.000135737,0.000146172,0.904915,A,2.7
1397,(S)-Naproxen,22204-53-1,HEK293H,2,96,6.62E-09,0.000119289,0.00014231,0.795259,A,4.4
1398,Ibuprofen,15687-27-1,HEK293H,2,96,2.07E-08,7.58E-05,0.000133298,0.505443,A,5.4
1399,Torasemide,56211-40-6,HEK293H,2,96,4.02E-09,0.000106527,0.000139507,0.710179,A,4
1400,Warfarin,81-81-2,HEK293H,2,96,8.04E-09,0.000138815,0.000146931,0.925432,A,4.5
1401,di-n-butylphthalate,84-74-2,HEK293H,2,96,2.29E-06,1.57E-05,0.000123094,0.104489,N,
1402,hexachlorophene,70-30-4,HEK293H,2,96,8.51E-07,1.10E-07,2.88E-05,0.000734903,A,6.2
1403,hexamethylenetetramine,100-97-0,HEK293H,2,96,5.66E-08,0.000149758,0.000149758,0.998384,B,6.4
1404,Malathion,121-75-5,HEK293H,2,96,1.43E-07,0.000144695,0.000148365,0.964634,N,
1405,pentachlorophenol,87-86-5,HEK293H,2,96,1.33E-08,8.01E-06,0.000110677,0.0534115,A,5
1406,"2,2,2-trichloroethanol",115-20-8,HEK293H,2,96,4.14E-08,0.000149162,0.000149527,0.994412,N,
1407,diethylphthalate,84-66-2,HEK293H,2,96,1.65E-07,0.000143616,0.000148061,0.957443,N,
1408,4-chlorophenol,106-48-9,HEK293H,2,96,1.50E-07,0.000144306,0.000148249,0.962041,N,
1409,permethrin,52645-53-1,HEK293H,2,96,9.69E-06,8.24E-07,5.21E-05,0.00549423,N,
1410,Aniline,62-53-3,HEK293H,2,96,3.21E-08,0.00014978,0.00014988,0.99853,N,
1411,4-fluoroaniline,371-40-4,HEK293H,2,96,3.53E-08,0.000149618,0.000149805,0.997456,N,
1412,"2,4,6-trichlorophenol",88-06-2,HEK293H,2,96,2.86E-07,7.93E-05,0.000133744,0.528463,A,6.8
1413,Allyl alcohol,107-18-6,HEK293H,2,96,2.87E-08,0.000149782,0.000149798,0.998545,N,
1414,N-methylaniline,100-61-8,HEK293H,2,96,5.14E-08,0.00014876,0.000149421,0.991731,N,
1415,"3,4-dichloroaniline",95-76-1,HEK293H,2,96,2.63E-07,0.000138737,0.000146735,0.924913,N,
1416,4-decylaniline,37529-30-9,HEK293H,2,96,9.01E-06,1.16E-06,5.76E-05,0.00776636,N,
1417,naphthalene,91-20-3,HEK293H,2,96,7.90E-07,0.00010962,0.000138456,0.730798,N,
1418,"1,2,4-trichlorobenzene",120-82-1,HEK293H,2,96,1.53E-06,4.38E-05,0.000108072,0.292298,N,
1419,"1,2-dichlorobenzene",95-50-1,HEK293H,2,96,7.80E-07,8.07E-05,0.00010998,0.537719,N,
1420,dichloromethane,75-09-2,HEK293H,2,96,3.02E-08,0.000121628,0.000121823,0.810854,N,
1421,tetrachloroethylene,127-18-4,HEK293H,2,96,5.36E-07,5.93E-05,7.93E-05,0.395243,N,
1422,"2,3-dimethyl-1,3-butadiene",513-81-5,HEK293H,2,96,1.96E-08,4.54E-06,5.22E-06,0.030277,N,
1423,Eugenol F,97-53-0,HEK293H,2,96,1.22E-07,0.000145688,0.000148642,0.971255,N,
1424,Methyl-antranilate,134-20-3,HEK293H,2,96,6.68E-08,0.000148271,0.000149409,0.98847,N,
1425,Lilyfore,285977-85-7,HEK293H,2,96,7.23E-07,0.000114809,0.000140821,0.765391,N,
1426,Damascone beta,23726-91-2,HEK293H,2,96,2.12E-06,3.04E-05,0.000124264,0.202517,N,
1427,Veloutone,14595-54-1,HEK293H,2,96,4.32E-06,6.26E-06,0.000101798,0.0417035,N,
1428,Verdox,82356-51-2,HEK293H,2,96,9.50E-06,9.08E-07,5.35E-05,0.00605513,N,
1429,Nirvanol,1506-02-1,HEK293H,2,96,6.23E-06,3.41E-06,8.27E-05,0.0227124,N,
1430,Cetalox,3738-00-9,HEK293H,2,96,4.83E-06,5.29E-06,9.61E-05,0.0352883,N,
1431,Tonalide,21145-77-7,HEK293H,2,96,6.23E-06,3.41E-06,8.27E-05,0.0227124,N,
1432,"2,4-Dinitrophenol",51-28-5,HEK293H,2,96,5.95E-09,0.000148993,0.000149665,0.993286,A,4.1
1433,Aldrin,309-00-2,HEK293H,2,96,9.68E-06,8.24E-07,5.21E-05,0.00549198,N,
1434,Azinphos-methyl,86-50-0,HEK293H,2,96,2.95E-07,0.000137144,0.000146323,0.914296,N,
1435,Chlorpyrifos,2921-88-2,HEK293H,2,96,3.06E-06,9.33E-06,0.000114926,0.0621711,N,
1436,"DDD-p,p'",50-29-3,HEK293H,2,96,1.09E-05,3.58E-07,4.33E-05,0.00238863,N,
1437,"DDT-o,p'",789-02-6,HEK293H,2,96,9.90E-06,7.32E-07,5.05E-05,0.00488133,N,
1438,"DDT-p,p'",72-54-8,HEK293H,2,96,8.17E-06,1.68E-06,6.48E-05,0.0112171,N,
1439,Diazinon,333-41-5,HEK293H,2,96,1.56E-06,6.75E-05,0.000130684,0.450027,N,
1440,Dicofol,115-32-2,HEK293H,2,96,3.28E-06,8.69E-06,0.000112628,0.0579135,N,
1441,Dieldrin,60-57-1,HEK293H,2,96,3.66E-06,7.69E-06,0.000108617,0.0512525,N,
1442,Disulfoton,298-04-4,HEK293H,2,96,1.85E-06,4.94E-05,0.000127379,0.329346,N,
1443,Endosulfan I,115-29-7,HEK293H,2,96,1.59E-06,6.57E-05,0.000130338,0.438026,N,
1444,Endrin,72-20-8,HEK293H,2,96,4.98E-06,5.09E-06,9.51E-05,0.0339498,N,
1445,Ethion,563-12-2,HEK293H,2,96,3.47E-06,8.18E-06,0.000110649,0.0545155,N,
1446,Heptachlor,76-44-8,HEK293H,2,96,8.08E-06,1.74E-06,6.56E-05,0.0116244,N,
1447,Heptachlor epoxide B,1024-57-3,HEK293H,2,96,3.14E-06,9.11E-06,0.00011417,0.0607302,N,
1448,Lindane,58-89-9,HEK293H,2,96,1.42E-06,7.57E-05,0.000132257,0.504375,N,
1449,"Methoxychlor-o,p'",72-43-5,HEK293H,2,96,3.51E-06,8.08E-06,0.000110247,0.0538522,N,
1450,Parathion,56-38-2,HEK293H,2,96,1.59E-06,6.57E-05,0.00013034,0.438032,N,
1451,Trifluralin,1582-09-8,HEK293H,2,96,4.58E-06,5.77E-06,9.91E-05,0.0384653,N,
1452,Cisapride,81098-60-4,HEK293H,2,96,3.55E-07,9.67E-05,0.000137192,0.644962,B,7.8
1453,Citalopram hydrobromide,59729-33-8,HEK293H,2,96,6.76E-07,0.000117351,0.00014142,0.782341,N,
1454,Dofetilide,115256-11-6,HEK293H,2,96,7.98E-08,0.000146199,0.000148809,0.974658,B,8.4
1455,Moxifloxacin hydrochloride,186826-86-8,HEK293H,2,96,1.93E-08,0.000149705,0.000149882,0.998036,A,6
1456,N-acetylpro-cainamide,32795-44-1,HEK293H,2,96,1.08E-07,0.000149581,0.000149781,0.997208,B,9.2
1457,Quinidine sulfate,50-54-4,HEK293H,2,96,1.14E-07,0.000116328,0.000141564,0.775523,B,9.3
1458,Sematilide,101526-83-4,HEK293H,2,96,1.00E-07,0.000149644,0.000149807,0.997625,B,9.1
1459,Sotalol hydrochloride,959-24-0,HEK293H,2,96,9.32E-08,0.000149874,0.000149893,0.999163,B,9
1460,Mifepristone,84371-65-3,HEK293H,2,96,2.78E-06,1.03E-05,0.000117966,0.0683926,N,
1461,Perfluorobutanesulfonic_acid,375-73-5,HEK293H,2,96,1.84E-09,0.000149331,0.000149772,0.995542,A,-2.9
1462,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,HEK293H,2,96,1.82E-09,0.000148757,0.000149596,0.991714,A,1.4
1463,Perfluorononanoic_acid,375-95-1,HEK293H,2,96,2.60E-11,2.04E-06,6.66E-05,0.0135801,A,0.1
1464,Perfluorohexanoic_acid,307-24-4,HEK293H,2,96,4.53E-10,3.69E-05,0.000126829,0.245735,A,0.1
1465,Perfluorobutanoic_acid,375-22-4,HEK293H,2,96,1.83E-09,0.00014887,0.00014963,0.992467,A,0.1
1466,Perfluorooctanoic_acid,335-67-1,HEK293H,2,96,5.14E-10,4.18E-05,0.000127526,0.278681,A,0.1
1467,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,HEK293H,2,96,1.59E-09,0.000129897,0.000144764,0.865977,A,1.4
1468,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,HEK293H,2,96,4.70E-10,3.82E-05,0.000127017,0.254876,A,1.4
1469,Perfluoroundecanoic_acid,2058-94-8,HEK293H,2,96,3.15E-11,2.49E-06,7.21E-05,0.0165771,A,0.1
1470,Perfluorooctanesulfonic_acid,1763-23-1,HEK293H,2,96,3.07E-11,2.49E-06,7.21E-05,0.0165771,A,-2.9
1471,Perfluoroheptanoic_acid,375-85-9,HEK293H,2,96,1.15E-09,9.36E-05,0.000136817,0.624328,A,0.1
1472,Perfluoropentanoic_acid,2706-90-3,HEK293H,2,96,1.79E-09,0.000145325,0.000148627,0.968835,A,0.1
1473,Perfluorohexanesulfonic_acid,355-46-4,HEK293H,2,96,1.71E-09,0.000138568,0.000146874,0.923786,A,-2.9
1474,Perfluorodecanoic_acid,335-76-2,HEK293H,2,96,1.51E-11,1.13E-06,5.29E-05,0.0075649,A,0.1
1475,cyclosporine A,59865-13-3,HEK293H,2,96,4.08E-07,0.000131427,0.000144856,0.87618,N,
1476,chlorpromazine,50-53-3,HEK293H,2,96,1.58E-07,5.54E-06,9.79E-05,0.0369363,B,9.4
1477,PBDE 47,5436-43-1,HEK293H,2,96,1.07E-05,4.41E-07,4.50E-05,0.00294129,N,
1478,PBDE 99,60348-60-9,HEK293H,2,96,1.18E-05,1.49E-07,3.88E-05,0.000991618,N,
1479,PBDE 153,68631-49-2,HEK293H,2,96,1.26E-05,4.08E-08,3.78E-05,0.000272202,N,
1480,amiodarone,1951-25-3,HEK293H,2,96,6.24E-07,1.04E-07,2.84E-05,0.000691034,B,9
1481,Azathioprine,446-86-6,HEK293H,2,96,2.76E-08,0.000149949,0.000149962,0.999658,A,8.2
1482,Benzocaine,94-09-7,HEK293H,2,96,6.50E-08,0.00014835,0.000149434,0.988997,N,
1483,Butylated hydroxyanisole,25013-16-5,HEK293H,2,96,9.62E-07,0.000101749,0.00013783,0.67833,N,
1484,Cetirizine dihydrochloride,83881-52-1,HEK293H,2,96,9.82E-09,0.000149888,0.000149951,0.999254,A,4.7
1485,Cyclamate,139-05-9,HEK293H,2,96,3.68E-06,0.000146316,0.000146318,0.975437,B,17.6
1486,Cyclophosphamide,6055-19-2,HEK293H,2,96,5.12E-08,0.000149851,0.000149911,0.999007,B,6.1
1487,Cypermethrin,67375-30-8,HEK293H,2,96,1.01E-05,6.50E-07,4.90E-05,0.00433099,N,
1488,DEET,134-62-3,HEK293H,2,96,1.05E-07,0.00014651,0.000148884,0.976734,N,
1489,Dexamethasone,50-02-2,HEK293H,2,96,7.05E-08,0.000148101,0.000149358,0.98734,N,
1490,Digoxin,20830-75-5,HEK293H,2,96,3.74E-08,0.000149585,0.00014983,0.997232,N,
1491,Fenazaquin,120928-09-8,HEK293H,2,96,5.34E-06,4.54E-06,9.14E-05,0.0302672,N,
1492,Fenbuconazole,114369-43-6,HEK293H,2,96,7.11E-07,0.000115457,0.000140973,0.769716,N,
1493,Fluazinam,79622-59-6,HEK293H,2,96,1.83E-06,5.02E-05,0.000127516,0.334736,N,
1494,Furosemide,54-31-9,HEK293H,2,96,2.33E-09,0.000147638,0.000149269,0.984256,A,3
1495,Glybenclamide,10238-21-8,HEK293H,2,96,1.01E-08,1.09E-05,0.000120754,0.0726017,A,5
1496,HC Red 3,2871-01-4,HEK293H,2,96,2.87E-08,0.000149946,0.000149961,0.999639,N,
1497,Hydralazine hydrochloride,304-20-1,HEK293H,2,96,4.87E-08,0.000149846,0.000149911,0.998975,B,6
1498,Ketoconazole,65277-42-1,HEK293H,2,96,1.87E-06,2.71E-05,0.000124271,0.180972,B,6.6
1499,Metformin,1115-70-4,HEK293H,2,96,1.62E-07,0.000149836,0.000149837,0.998907,B,9.6
1500,Metoclopramide,364-62-5,HEK293H,2,96,9.61E-08,0.000140575,0.000147312,0.937164,B,9
1501,Nitrofurantoin,67-20-9,HEK293H,2,96,2.41E-08,0.00014997,0.000149973,0.999799,A,7.3
1502,Oxytetracycline hydrochloride,2058-46-0,HEK293H,2,96,8.46E-09,0.000149991,0.000149991,0.99994,A,4.5
1503,Panthenol,16485-10-2 ,HEK293H,2,96,2.81E-08,0.00014997,0.000149971,0.999798,N,
1504,Paracetamol,103-90-2,HEK293H,2,96,2.95E-08,0.000149915,0.000149948,0.999431,N,
1505,Topiramate,97240-79-4,HEK293H,2,96,2.79E-08,0.000149971,0.000149972,0.999809,A,9.2
1506,Trimellitic anhydride,552-30-7,HEK293H,2,96,2.84E-09,0.000149391,0.000149791,0.995941,A,3.3
1507,Verapamil hydrochloride,152-11-4,HEK293H,2,96,9.36E-08,2.12E-05,0.000125009,0.141281,B,9.2
1508,Warfarin,129-06-6,HEK293H,2,96,1.77E-07,0.000143005,0.000147894,0.953367,N,
1509,Caffeine,58-08-2,Rat cerebellar granule cell,20,96,1.65E-08,0.000149887,0.000149977,0.999245,N,
1510,Lamotrigine,84057-84-1,Rat cerebellar granule cell,20,96,3.87E-06,0.000101266,0.000144462,0.675104,B,6.6
1511,Diclofenac,15307-79-6,Rat cerebellar granule cell,20,96,1.62E-07,0.000149198,0.0001498,0.994653,B,17.6
1512,"2,4-Dichlorophenoxyacetic",94-75-7,Rat cerebellar granule cell,20,96,7.81E-11,8.35E-05,0.000147647,0.556509,A,2.7
1513,(S)-Naproxen,22204-53-1,Rat cerebellar granule cell,20,96,5.94E-09,5.01E-05,0.000146767,0.333962,A,4.4
1514,Ibuprofen,15687-27-1,Rat cerebellar granule cell,20,96,9.87E-08,1.70E-05,0.000146154,0.113541,A,5.4
1515,Torasemide,56211-40-6,Rat cerebellar granule cell,20,96,1.95E-09,3.58E-05,0.000146477,0.23841,A,4
1516,Warfarin,81-81-2,Rat cerebellar granule cell,20,96,5.03E-09,9.34E-05,0.000147937,0.622354,A,4.5
1517,di-n-butylphthalate,84-74-2,Rat cerebellar granule cell,20,96,9.62E-06,1.97E-06,0.000137283,0.0131616,N,
1518,hexachlorophene,70-30-4,Rat cerebellar granule cell,20,96,9.19E-06,3.81E-08,9.92E-05,0.000254116,A,6.2
1519,hexamethylenetetramine,100-97-0,Rat cerebellar granule cell,20,96,3.31E-09,0.000149807,0.000149811,0.998712,B,6.4
1520,Malathion,121-75-5,Rat cerebellar granule cell,20,96,3.18E-06,0.000116161,0.000145619,0.774409,N,
1521,pentachlorophenol,87-86-5,Rat cerebellar granule cell,20,96,5.85E-08,1.12E-06,0.000144453,0.00745701,A,5
1522,"2,2,2-trichloroethanol",115-20-8,Rat cerebellar granule cell,20,96,4.59E-07,0.000145561,0.000149119,0.970404,N,
1523,diethylphthalate,84-66-2,Rat cerebellar granule cell,20,96,3.65E-06,0.000110722,0.000144985,0.738146,N,
1524,4-chlorophenol,106-48-9,Rat cerebellar granule cell,20,96,3.35E-06,0.000114182,0.000145382,0.761212,N,
1525,permethrin,52645-53-1,Rat cerebellar granule cell,20,96,5.12E-05,1.35E-07,8.44E-05,0.000902011,N,
1526,Aniline,62-53-3,Rat cerebellar granule cell,20,96,1.42E-07,0.000148773,0.00014977,0.991818,N,
1527,4-fluoroaniline,371-40-4,Rat cerebellar granule cell,20,96,2.51E-07,0.000147747,0.000149592,0.984978,N,
1528,"2,4,6-trichlorophenol",88-06-2,Rat cerebellar granule cell,20,96,2.14E-06,1.83E-05,0.000144168,0.122094,A,6.8
1529,Allyl alcohol,107-18-6,Rat cerebellar granule cell,20,96,2.77E-08,0.000149636,0.000149799,0.997575,N,
1530,N-methylaniline,100-61-8,Rat cerebellar granule cell,20,96,7.79E-07,0.000142389,0.000148715,0.949263,N,
1531,"3,4-dichloroaniline",95-76-1,Rat cerebellar granule cell,20,96,5.30E-06,9.05E-05,0.000142738,0.603618,N,
1532,4-decylaniline,37529-30-9,Rat cerebellar granule cell,20,96,4.64E-05,1.86E-07,9.03E-05,0.00123939,N,
1533,naphthalene,91-20-3,Rat cerebellar granule cell,20,96,9.02E-06,3.78E-05,0.000137271,0.252066,N,
1534,"1,2,4-trichlorobenzene",120-82-1,Rat cerebellar granule cell,20,96,9.88E-06,8.46E-06,0.000132328,0.0563743,N,
1535,"1,2-dichlorobenzene",95-50-1,Rat cerebellar granule cell,20,96,8.87E-06,2.76E-05,0.000127727,0.183699,N,
1536,dichloromethane,75-09-2,Rat cerebellar granule cell,20,96,2.56E-07,0.000120041,0.000121964,0.800274,N,
1537,tetrachloroethylene,127-18-4,Rat cerebellar granule cell,20,96,7.69E-06,2.56E-05,0.000111999,0.170711,N,
1538,"2,3-dimethyl-1,3-butadiene",513-81-5,Rat cerebellar granule cell,20,96,6.11E-07,4.35E-06,1.08E-05,0.0289849,N,
1539,Eugenol F,97-53-0,Rat cerebellar granule cell,20,96,2.71E-06,0.000121608,0.000146259,0.810722,N,
1540,Methyl-antranilate,134-20-3,Rat cerebellar granule cell,20,96,1.25E-06,0.000137688,0.000148264,0.917922,N,
1541,Lilyfore,285977-85-7,Rat cerebellar granule cell,20,96,8.79E-06,4.23E-05,0.000138099,0.281919,N,
1542,Damascone beta,23726-91-2,Rat cerebellar granule cell,20,96,9.99E-06,4.28E-06,0.000136683,0.0285589,N,
1543,Veloutone,14595-54-1,Rat cerebellar granule cell,20,96,1.86E-05,8.17E-07,0.000125647,0.00544869,N,
1544,Verdox,82356-51-2,Rat cerebellar granule cell,20,96,4.99E-05,1.48E-07,8.59E-05,0.000987009,N,
1545,Nirvanol,1506-02-1,Rat cerebellar granule cell,20,96,2.88E-05,4.81E-07,0.000112528,0.00320915,N,
1546,Cetalox,3738-00-9,Rat cerebellar granule cell,20,96,2.13E-05,7.08E-07,0.000122177,0.00471971,N,
1547,Tonalide,21145-77-7,Rat cerebellar granule cell,20,96,2.88E-05,4.81E-07,0.000112528,0.00320915,N,
